"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.893491124E2;2.137609384E-8;6.892227972E-4;NaN;NaN;5.940705518E-9;1.915443348E-4;1.628776189E-7;5.251612802E-3;5.525080313E-9;1.781434595E-4;5.760824290E-8;1.857444798E-3
1.889763780E2;1.219818819E-8;3.948554364E-4;NaN;NaN;5.309172056E-9;1.718579363E-4;1.431058919E-7;4.632338713E-3;3.795329916E-9;1.228548557E-4;4.995052293E-8;1.616898774E-3
1.886051081E2;6.637854090E-9;2.157141502E-4;NaN;NaN;5.091720280E-9;1.654685533E-4;1.181094195E-7;3.838269523E-3;3.253591052E-9;1.057338139E-4;4.057979934E-8;1.318745006E-3
1.882352941E2;3.754761684E-9;1.225005666E-4;NaN;NaN;5.729171624E-9;1.869164622E-4;9.357568732E-8;3.052943352E-3;3.800446206E-9;1.239910420E-4;3.100298239E-8;1.011484411E-3
1.878669276E2;2.836058236E-9;9.289071651E-5;NaN;NaN;7.556170026E-9;2.474907034E-4;7.343171267E-8;2.405142573E-3;5.336773130E-9;1.747977787E-4;2.270097728E-8;7.435355232E-4
1.875000000E2;3.600412232E-9;1.183879549E-4;NaN;NaN;1.061964008E-8;3.491926453E-4;5.900419801E-8;1.940162927E-3;7.745869448E-9;2.546979579E-4;1.659405126E-8;5.456419061E-4
1.871345029E2;6.246422202E-9;2.061965685E-4;NaN;NaN;1.456710921E-8;4.808653395E-4;4.946727014E-8;1.632931785E-3;1.091901372E-8;3.604404390E-4;1.280591954E-8;4.227278561E-4
1.867704280E2;1.140428498E-8;3.779285206E-4;NaN;NaN;1.869684171E-8;6.195977860E-4;4.310289898E-8;1.428394228E-3;1.482651573E-8;4.913384017E-4;1.083554502E-8;3.590809511E-4
1.864077670E2;1.992060741E-8;6.627235487E-4;NaN;NaN;2.215633390E-8;7.371022341E-4;3.852145991E-8;1.281541174E-3;1.954269993E-8;6.501512317E-4;9.986010046E-9;3.322169790E-4
1.860465116E2;3.240465277E-8;1.082236416E-3;NaN;NaN;2.421465733E-8;8.087105315E-4;3.517582117E-8;1.174786686E-3;2.513465012E-8;8.394360485E-4;9.722323624E-9;3.247019109E-4
1.856866538E2;4.866570835E-8;1.631621815E-3;NaN;NaN;2.451815960E-8;8.220236678E-4;3.312740987E-8;1.110667171E-3;3.143558133E-8;1.053945006E-3;9.748546734E-9;3.268408507E-4
1.853281853E2;6.733174955E-8;2.266182006E-3;NaN;NaN;2.322235413E-8;7.815938458E-4;3.250673325E-8;1.094077823E-3;3.783991658E-8;1.273576561E-3;9.903492645E-9;3.333214565E-4
1.849710983E2;8.593794849E-8;2.903588487E-3;NaN;NaN;2.089521398E-8;7.059873294E-4;3.313883185E-8;1.119662877E-3;4.329799557E-8;1.462910898E-3;1.010235078E-8;3.413284810E-4
1.846153846E2;1.016009339E-7;3.446035565E-3;NaN;NaN;1.823383915E-8;6.184437068E-4;3.448767814E-8;1.169731033E-3;4.663634311E-8;1.581781690E-3;1.038357121E-8;3.521833344E-4
1.842610365E2;1.120936451E-7;3.816557472E-3;NaN;NaN;1.579104080E-8;5.376523772E-4;3.584909976E-8;1.220587924E-3;4.712928631E-8;1.604655015E-3;1.093788420E-8;3.724124025E-4
1.839080460E2;1.168121563E-7;3.992495314E-3;NaN;NaN;1.387239041E-8;4.741411805E-4;3.664511024E-8;1.252484634E-3;4.500851584E-8;1.538335514E-3;1.203246558E-8;4.112548210E-4
1.835564054E2;1.170192984E-7;4.014913893E-3;NaN;NaN;1.258371332E-8;4.317452432E-4;3.667410858E-8;1.258282951E-3;4.153236102E-8;1.424968835E-3;1.386310745E-8;4.756410565E-4
1.832061069E2;1.151393512E-7;3.965534383E-3;NaN;NaN;1.191073317E-8;4.102196290E-4;3.617912667E-8;1.246051583E-3;3.849464353E-8;1.325800701E-3;1.640604908E-8;5.650435848E-4
1.828571429E2;1.134505104E-7;3.922296578E-3;NaN;NaN;1.177267136E-8;4.070136697E-4;3.568627407E-8;1.233772771E-3;3.740665216E-8;1.293250980E-3;1.932593252E-8;6.681507090E-4
1.825095057E2;1.128957285E-7;3.917999415E-3;NaN;NaN;1.204148244E-8;4.178946517E-4;3.572786084E-8;1.239920586E-3;3.877539498E-8;1.345683994E-3;2.201145316E-8;7.638983488E-4
1.821631879E2;1.126469225E-7;3.924243340E-3;NaN;NaN;1.252323713E-8;4.362678428E-4;3.659516872E-8;1.274853710E-3;4.184094300E-8;1.457599002E-3;2.377658141E-8;8.282968513E-4
1.818181818E2;1.106415913E-7;3.869025808E-3;NaN;NaN;1.293674241E-8;4.523849455E-4;3.821445652E-8;1.336321330E-3;4.491073190E-8;1.570483384E-3;2.416398633E-8;8.449904381E-4
1.814744802E2;1.047869548E-7;3.678188073E-3;NaN;NaN;1.296454411E-8;4.550760311E-4;4.017479425E-8;1.410198906E-3;4.613459778E-8;1.619397449E-3;2.318052675E-8;8.136732015E-4
1.811320755E2;9.416673222E-8;3.317910043E-3;NaN;NaN;1.238384931E-8;4.363377279E-4;4.190909001E-8;1.476642412E-3;4.431611598E-8;1.561452572E-3;2.133778507E-8;7.518244470E-4
1.807909605E2;7.961147037E-8;2.815658989E-3;NaN;NaN;1.117441810E-8;3.952112759E-4;4.298287694E-8;1.520197068E-3;3.935656458E-8;1.391943452E-3;1.947739565E-8;6.888668669E-4
1.804511278E2;6.341999998E-8;2.251463290E-3;NaN;NaN;9.509718537E-9;3.376029989E-4;4.335052260E-8;1.538979979E-3;3.216241918E-8;1.141792906E-3;1.845840259E-8;6.552888020E-4
1.801125704E2;4.852548599E-8;1.729177913E-3;NaN;NaN;7.657103512E-9;2.728565001E-4;4.338180135E-8;1.545885656E-3;2.417311690E-8;8.613951820E-4;1.882179751E-8;6.707039792E-4
1.797752809E2;3.761094601E-8;1.345278307E-3;NaN;NaN;5.879258088E-9;2.102908650E-4;4.361544281E-8;1.560048744E-3;1.680102387E-8;6.009434847E-4;2.056315172E-8;7.355082729E-4
1.794392523E2;3.250310352E-8;1.166937948E-3;NaN;NaN;4.375230917E-9;1.570810919E-4;4.437068277E-8;1.593011987E-3;1.102694382E-8;3.958932470E-4;2.311455847E-8;8.298670747E-4
1.791044776E2;3.391239811E-8;1.222090729E-3;NaN;NaN;3.249640519E-9;1.171063024E-4;4.547706023E-8;1.638842924E-3;7.262857054E-9;2.617293604E-4;2.554986277E-8;9.207325978E-4
1.787709497E2;4.143835616E-8;1.498878597E-3;NaN;NaN;2.507943831E-9;9.071555146E-5;4.632154052E-8;1.675509651E-3;5.463993708E-9;1.976396745E-4;2.692663916E-8;9.739711433E-4
1.784386617E2;5.371614929E-8;1.950225324E-3;NaN;NaN;2.093566877E-9;7.600930438E-5;4.625082611E-8;1.679188354E-3;5.363628684E-9;1.947325828E-4;2.663084229E-8;9.668627352E-4
1.781076067E2;6.865263405E-8;2.501785685E-3;NaN;NaN;1.940494153E-9;7.071397275E-5;4.515440662E-8;1.645481629E-3;6.671219542E-9;2.431073736E-4;2.460662988E-8;8.966955929E-4
1.777777778E2;8.378240863E-8;3.064472506E-3;NaN;NaN;1.994988427E-9;7.296981890E-5;4.395238080E-8;1.607627004E-3;9.160499988E-9;3.350596003E-4;2.137599688E-8;7.818604859E-4
1.774491682E2;9.678571839E-8;3.553212458E-3;NaN;NaN;2.210025836E-9;8.113481477E-5;4.471700702E-8;1.641657768E-3;1.267414876E-8;4.652953351E-4;1.781851007E-8;6.541559337E-4
1.771217712E2;1.061024218E-7;3.909662222E-3;NaN;NaN;2.548966936E-9;9.392433809E-5;5.038870656E-8;1.856723147E-3;1.711091636E-8;6.305030758E-4;1.481778366E-8;5.460057181E-4
1.767955801E2;1.113871409E-7;4.119552895E-3;NaN;NaN;3.009463669E-9;1.113022982E-4;6.426380724E-8;2.376738923E-3;2.239735552E-8;8.283459838E-4;1.297857939E-8;4.800010477E-4
1.764705882E2;1.135870411E-7;4.216401449E-3;NaN;NaN;3.639504107E-9;1.351000100E-4;8.940675107E-8;3.318818336E-3;2.841083557E-8;1.054622843E-3;1.256262818E-8;4.663303414E-4
1.761467890E2;1.145518932E-7;4.267864707E-3;NaN;NaN;4.529303233E-9;1.687484412E-4;1.278851355E-7;4.764621877E-3;3.485442838E-8;1.298572905E-3;1.359556405E-8;5.065305021E-4
1.758241758E2;1.162876147E-7;4.348446345E-3;NaN;NaN;5.779319685E-9;2.161112482E-4;1.796813352E-7;6.718984194E-3;4.115128612E-8;1.538806692E-3;1.599794953E-8;5.982255749E-4
1.755027422E2;1.200848088E-7;4.506901759E-3;NaN;NaN;7.441002864E-9;2.792682042E-4;2.414705818E-7;9.062629996E-3;4.644581283E-8;1.743157338E-3;1.963674282E-8;7.369863988E-4
1.751824818E2;1.258480624E-7;4.740487639E-3;NaN;NaN;9.442757321E-9;3.556929959E-4;3.059689938E-7;1.152534417E-2;4.975997931E-8;1.874375833E-3;2.410671734E-8;9.080600316E-4
1.748633880E2;1.319464551E-7;4.988359950E-3;NaN;NaN;1.154190592E-8;4.363526189E-4;3.626588893E-7;1.371066072E-2;5.027691820E-8;1.900766224E-3;2.920033060E-8;1.103945988E-3
1.745454545E2;1.357319481E-7;5.150184998E-3;NaN;NaN;1.335635425E-8;5.067907465E-4;4.001947771E-7;1.518490794E-2;4.764566624E-8;1.807857316E-3;3.464598719E-8;1.314600180E-3
1.742286751E2;1.345713450E-7;5.124732000E-3;NaN;NaN;1.448847292E-8;5.517485229E-4;4.099054564E-7;1.560997707E-2;4.216154994E-8;1.605591771E-3;4.030966464E-8;1.535068467E-3
1.739130435E2;1.269751407E-7;4.853021620E-3;NaN;NaN;1.469291518E-8;5.615668915E-4;3.889963863E-7;1.486753913E-2;3.471872196E-8;1.326958233E-3;4.626372553E-8;1.768211156E-3
1.735985533E2;1.133073406E-7;4.346339803E-3;NaN;NaN;1.398819753E-8;5.365712350E-4;3.418560734E-7;1.311320741E-2;2.654078952E-8;1.018074286E-3;5.271401835E-8;2.022049365E-3
1.732851986E2;9.572392290E-8;3.685151830E-3;NaN;NaN;1.263619640E-8;4.864646253E-4;2.786503450E-7;1.072740019E-2;1.881148812E-8;7.241992157E-4;5.983256348E-8;2.303416681E-3
1.729729730E2;7.735979311E-8;2.988936123E-3;NaN;NaN;1.100558556E-8;4.252207885E-4;2.117878872E-7;8.182809717E-3;1.236932644E-8;4.779113948E-4;6.762919470E-8;2.612976779E-3
1.726618705E2;6.116673009E-8;2.371811745E-3;NaN;NaN;9.412825864E-9;3.649933699E-4;1.519415360E-7;5.891711378E-3;7.581229139E-9;2.939710573E-4;7.594251674E-8;2.944760213E-3
1.723518851E2;4.899835091E-8;1.906809127E-3;NaN;NaN;8.034394050E-9;3.126647248E-4;1.053612105E-7;4.100213868E-3;4.404153596E-9;1.713910798E-4;NaN;2.955362402E-3
1.720430108E2;4.131944850E-8;1.613757531E-3;NaN;NaN;6.917014716E-9;2.701484409E-4;7.332853095E-8;2.863892752E-3;2.553609048E-9;9.973283729E-5;NaN;2.965983642E-3
1.717352415E2;3.751852171E-8;1.470566613E-3;NaN;NaN;6.053574954E-9;2.372744131E-4;5.345763810E-8;2.095312242E-3;1.676650865E-9;6.571758885E-5;NaN;2.976623933E-3
1.714285714E2;3.648180950E-8;1.435052512E-3;NaN;NaN;5.467787434E-9;2.150814940E-4;4.185028487E-8;1.646227456E-3;1.471459055E-9;5.788147690E-5;NaN;2.987283276E-3
1.711229947E2;3.705715267E-8;1.462894938E-3;NaN;NaN;5.258529447E-9;2.075895086E-4;3.498856000E-8;1.381233679E-3;1.742675900E-9;6.879513319E-5;NaN;2.997961671E-3
1.708185053E2;3.824785121E-8;1.515287499E-3;NaN;NaN;5.579180845E-9;2.210336717E-4;3.070228046E-8;1.216350208E-3;2.402090683E-9;9.516503196E-5;NaN;3.008659117E-3
1.705150977E2;3.920835800E-8;1.558873279E-3;NaN;NaN;6.560775472E-9;2.608478929E-4;2.818925847E-8;1.120768224E-3;3.439171435E-9;1.367369797E-4;NaN;3.019375615E-3
1.702127660E2;3.924717719E-8;1.565964823E-3;NaN;NaN;8.216728244E-9;3.278479705E-4;2.755467739E-8;1.099433350E-3;4.879344359E-9;1.946861449E-4;NaN;3.030111164E-3
1.699115044E2;3.795487353E-8;1.519776806E-3;NaN;NaN;1.036959333E-8;4.152159121E-4;2.934315560E-8;1.174949174E-3;6.759834552E-9;2.706751152E-4;NaN;3.040865765E-3
1.696113074E2;3.542416547E-8;1.423468491E-3;NaN;NaN;1.263820511E-8;5.078478638E-4;3.426637656E-8;1.376944430E-3;9.152173256E-9;3.677667513E-4;NaN;3.051639417E-3
1.693121693E2;3.239513065E-8;1.306355029E-3;NaN;NaN;1.451574530E-8;5.853570119E-4;4.306669530E-8;1.736692919E-3;1.224548920E-8;4.938074360E-4;NaN;3.062432121E-3
1.690140845E2;3.018283512E-8;1.221439810E-3;NaN;NaN;1.553790584E-8;6.287884053E-4;5.640664016E-8;2.282665481E-3;1.643264646E-8;6.649967935E-4;NaN;3.073243877E-3
1.687170475E2;3.038804889E-8;1.234078304E-3;NaN;NaN;1.547998875E-8;6.286523474E-4;7.469660301E-8;3.033477322E-3;2.228221137E-8;9.048950040E-4;NaN;3.084074684E-3
1.684210526E2;3.448211524E-8;1.405267422E-3;NaN;NaN;1.448196298E-8;5.901909045E-4;9.783756236E-8;3.987224627E-3;3.029728306E-8;1.234720798E-3;NaN;3.094924542E-3
1.681260946E2;4.337151470E-8;1.773749043E-3;NaN;NaN;1.301233289E-8;5.321606397E-4;1.249589936E-7;5.110402456E-3;4.049740824E-8;1.656207758E-3;NaN;3.105793453E-3
1.678321678E2;5.701186036E-8;2.339767145E-3;NaN;NaN;1.167704903E-8;4.792261735E-4;1.543039466E-7;6.332635042E-3;5.203527724E-8;2.135528139E-3;NaN;3.116681414E-3
1.675392670E2;7.415759784E-8;3.054078990E-3;NaN;NaN;1.095986963E-8;4.513672038E-4;1.834262417E-7;7.554158269E-3;6.312796573E-8;2.599838714E-3;NaN;3.127588427E-3
1.672473868E2;9.236982701E-8;3.817414186E-3;NaN;NaN;1.102248087E-8;4.555315972E-4;2.096600312E-7;8.664725305E-3;7.146610848E-8;2.953515722E-3;NaN;3.138514492E-3
1.669565217E2;1.083978041E-7;4.495433130E-3;NaN;NaN;1.166799306E-8;4.838906376E-4;2.307040024E-7;9.567669975E-3;7.500037539E-8;3.110387476E-3;NaN;3.149459609E-3
1.666666667E2;1.189299788E-7;4.949389999E-3;NaN;NaN;1.248359196E-8;5.195171632E-4;2.451246730E-7;1.020110839E-2;7.275428931E-8;3.027742504E-3;NaN;3.160423777E-3
1.663778163E2;1.215307194E-7;5.075198851E-3;NaN;NaN;1.306773696E-8;5.457168683E-4;2.526391617E-7;1.055036940E-2;6.524292264E-8;2.724585255E-3;NaN;3.171406996E-3
1.660899654E2;1.154201300E-7;4.836738457E-3;NaN;NaN;1.320599316E-8;5.534037693E-4;2.540750724E-7;1.064714339E-2;5.428056965E-8;2.274654506E-3;NaN;3.182409267E-3
1.658031088E2;1.017672949E-7;4.279378752E-3;NaN;NaN;1.291679278E-8;5.431592600E-4;2.509511622E-7;1.055265419E-2;4.230479852E-8;1.778943383E-3;NaN;3.193430590E-3
1.655172414E2;8.335912258E-8;3.517422115E-3;NaN;NaN;1.238777860E-8;5.227147919E-4;2.447551289E-7;1.032768912E-2;3.158715297E-8;1.332851726E-3;NaN;3.204470964E-3
1.652323580E2;6.379565488E-8;2.701212388E-3;NaN;NaN;1.186891596E-8;5.025493176E-4;2.362285098E-7;1.000230154E-2;2.367882793E-8;1.002600309E-3;NaN;3.215530389E-3
1.649484536E2;4.658400240E-8;1.979238530E-3;NaN;NaN;1.157563860E-8;4.918201259E-4;2.251047150E-7;9.564140098E-3;1.921827359E-8;8.165366993E-4;NaN;3.226608866E-3
1.646655232E2;3.454307150E-8;1.472697091E-3;NaN;NaN;1.163288854E-8;4.959524551E-4;2.105273741E-7;8.975549596E-3;1.802629510E-8;7.685266886E-4;NaN;3.237706395E-3
1.643835616E2;2.971912027E-8;1.271384791E-3;NaN;NaN;1.207597811E-8;5.166106792E-4;1.919701862E-7;8.212489896E-3;1.934386061E-8;8.275308941E-4;NaN;3.248822976E-3
1.641025641E2;3.368115518E-8;1.445819502E-3;NaN;NaN;1.289247031E-8;5.534306917E-4;1.700889396E-7;7.301350105E-3;2.212546049E-8;9.497721233E-4;NaN;3.259958607E-3
1.638225256E2;4.776167039E-8;2.057264383E-3;NaN;NaN;1.407737186E-8;6.063622878E-4;1.469452918E-7;6.329454404E-3;2.534418599E-8;1.091663895E-3;NaN;3.271113291E-3
1.635434412E2;7.281291563E-8;3.147023546E-3;NaN;NaN;1.566284331E-8;6.769586998E-4;1.254009847E-7;5.419915520E-3;2.826700169E-8;1.221718964E-3;NaN;3.282287026E-3
1.632653061E2;1.083811001E-7;4.700278325E-3;NaN;NaN;1.769728410E-8;7.674969228E-4;1.079943308E-7;4.683504886E-3;3.060211412E-8;1.327154398E-3;NaN;3.293479812E-3
1.629881154E2;1.516944554E-7;6.601090162E-3;NaN;NaN;2.015970698E-8;8.772637280E-4;9.600292278E-8;4.177634229E-3;3.243129620E-8;1.411270503E-3;NaN;3.304691650E-3
1.627118644E2;1.971839921E-7;8.609760012E-3;NaN;NaN;2.283986350E-8;9.972703227E-4;8.932032090E-8;3.900045430E-3;3.394325223E-8;1.482084081E-3;NaN;3.315922540E-3
1.624365482E2;2.371599513E-7;1.039038601E-2;NaN;NaN;2.527309112E-8;1.107257659E-3;8.728230420E-8;3.823988104E-3;3.513698637E-8;1.539411902E-3;NaN;3.327172481E-3
1.621621622E2;2.637112037E-7;1.159277382E-2;NaN;NaN;2.682919900E-8;1.179414569E-3;8.976623636E-8;3.946133724E-3;3.573034634E-8;1.570709995E-3;NaN;3.338441474E-3
1.618887015E2;2.711825464E-7;1.196152326E-2;NaN;NaN;2.695600656E-8;1.188995766E-3;9.770611438E-8;4.309694615E-3;3.538479768E-8;1.560779210E-3;NaN;3.349729518E-3
1.616161616E2;2.581177028E-7;1.142368053E-2;NaN;NaN;2.544739489E-8;1.126241658E-3;1.125073800E-7;4.979311191E-3;3.411783374E-8;1.509974824E-3;NaN;3.361036614E-3
1.613445378E2;2.277192345E-7;1.011227833E-2;NaN;NaN;2.256424912E-8;1.002005684E-3;1.346526407E-7;5.979490419E-3;3.260772410E-8;1.448004085E-3;NaN;3.372362761E-3
1.610738255E2;1.866077365E-7;8.314526707E-3;NaN;NaN;1.892707578E-8;8.433180744E-4;1.623534610E-7;7.233848993E-3;3.213604106E-8;1.431859025E-3;NaN;3.383707960E-3
1.608040201E2;1.425117202E-7;6.371102799E-3;NaN;NaN;1.524235995E-8;6.814221454E-4;1.911533302E-7;8.545665687E-3;3.412062378E-8;1.525390342E-3;NaN;3.395072211E-3
1.605351171E2;1.019627575E-7;4.573611887E-3;NaN;NaN;1.202403392E-8;5.393465792E-4;2.149175490E-7;9.640279268E-3;3.943747986E-8;1.768996163E-3;NaN;3.406455513E-3
1.602671119E2;6.890548737E-8;3.101150346E-3;NaN;NaN;9.462150638E-9;4.258521758E-4;2.278640273E-7;1.025521528E-2;4.787051465E-8;2.154453422E-3;NaN;3.417857866E-3
1.600000000E2;4.453622377E-8;2.011088855E-3;NaN;NaN;7.489412608E-9;3.381937881E-4;2.266500816E-7;1.023466775E-2;5.797113600E-8;2.617759110E-3;NaN;3.429279271E-3
1.597337770E2;2.806342917E-8;1.271466874E-3;NaN;NaN;5.960915866E-9;2.700705968E-4;2.114686209E-7;9.580986870E-3;6.742947509E-8;3.055020233E-3;NaN;3.440719728E-3
1.594684385E2;1.776366334E-8;8.074969384E-4;NaN;NaN;4.809457974E-9;2.186273469E-4;1.857089550E-7;8.441919307E-3;7.381320172E-8;3.355385274E-3;NaN;3.452179236E-3
1.592039801E2;1.181176242E-8;5.387219800E-4;NaN;NaN;4.075487645E-9;1.858786772E-4;1.544939962E-7;7.046307621E-3;7.536963237E-8;3.437529147E-3;NaN;3.463657796E-3
1.589403974E2;8.680977585E-9;3.972444882E-4;NaN;NaN;3.832961247E-9;1.753976109E-4;1.228926292E-7;5.623608532E-3;7.156808003E-8;3.274979695E-3;NaN;3.475155407E-3
1.586776860E2;7.230806264E-9;3.319807050E-4;NaN;NaN;4.095044914E-9;1.880116612E-4;9.456503447E-8;4.341668918E-3;6.318753574E-8;2.901065510E-3;NaN;3.486672070E-3
1.584158416E2;6.671447881E-9;3.073128455E-4;NaN;NaN;4.785299448E-9;2.204295104E-4;7.125651870E-8;3.282352484E-3;5.195783695E-8;2.393380118E-3;NaN;3.498207785E-3
1.581548600E2;6.523627739E-9;3.014962542E-4;NaN;NaN;5.783906403E-9;2.673092618E-4;5.311218514E-8;2.454634985E-3;3.995392262E-8;1.846512170E-3;NaN;3.509762551E-3
1.578947368E2;6.599123733E-9;3.059911022E-4;NaN;NaN;7.007289076E-9;3.249170942E-4;3.942477416E-8;1.828065451E-3;2.902613792E-8;1.345896863E-3;NaN;3.521336368E-3
1.576354680E2;6.979436268E-9;3.246910362E-4;NaN;NaN;8.457148471E-9;3.934358299E-4;2.937431581E-8;1.366525414E-3;2.049697012E-8;9.535415487E-4;NaN;3.532929237E-3
1.573770492E2;7.989602081E-9;3.729067014E-4;NaN;NaN;1.019257738E-8;4.757283745E-4;2.247683135E-8;1.049083665E-3;1.520192092E-8;7.095344832E-4;NaN;3.544541158E-3
1.571194763E2;1.015440061E-8;4.755017086E-4;NaN;NaN;1.222390685E-8;5.724108015E-4;1.878040678E-8;8.794330508E-4;1.378287648E-8;6.454129163E-4;NaN;3.556172130E-3
1.568627451E2;1.413205542E-8;6.639319129E-4;NaN;NaN;1.439087548E-8;6.760914249E-4;1.889068553E-8;8.874950322E-4;1.704181863E-8;8.006342251E-4;NaN;3.567822154E-3
1.566068515E2;2.059345744E-8;9.706565365E-4;NaN;NaN;1.632371884E-8;7.694057419E-4;2.388264337E-8;1.125689747E-3;2.610594644E-8;1.230483401E-3;NaN;3.579491229E-3
1.563517915E2;3.001988869E-8;1.419584301E-3;NaN;NaN;1.754330854E-8;8.295901977E-4;3.504188700E-8;1.657065193E-3;4.221115127E-8;1.996086271E-3;NaN;3.591179356E-3
1.560975610E2;4.243054538E-8;2.013002033E-3;NaN;NaN;1.766703132E-8;8.381643377E-4;5.336101415E-8;2.531568450E-3;6.604868498E-8;3.133500547E-3;NaN;3.602886535E-3
1.558441558E2;5.711049432E-8;2.718270748E-3;NaN;NaN;1.660028057E-8;7.901184821E-4;7.883316567E-8;3.752198098E-3;9.687900096E-8;4.611120207E-3;NaN;3.614612764E-3
1.555915721E2;7.249525510E-8;3.461746633E-3;NaN;NaN;1.459235356E-8;6.968046492E-4;1.097584343E-7;5.241113918E-3;1.318501459E-7;6.296023071E-3;NaN;3.626358046E-3
1.553398058E2;8.635495330E-8;4.136943331E-3;NaN;NaN;1.212065949E-8;5.806555331E-4;1.424540914E-7;6.824443540E-3;1.660115692E-7;7.952994331E-3;NaN;3.638122379E-3
1.550888530E2;9.631020319E-8;4.628805850E-3;NaN;NaN;9.676789255E-9;4.650803054E-4;1.717000610E-7;8.252150034E-3;1.932979240E-7;9.290174162E-3;NaN;3.649905764E-3
1.548387097E2;1.005318250E-7;4.847326947E-3;NaN;NaN;7.586307919E-9;3.657877972E-4;1.919777854E-7;9.256562215E-3;2.082520380E-7;1.004125525E-2;NaN;3.661708200E-3
1.545893720E2;9.834215436E-8;4.757056246E-3;NaN;NaN;5.948035404E-9;2.877213658E-4;1.991346390E-7;9.632641101E-3;2.078095958E-7;1.005227048E-2;NaN;3.673529687E-3
1.543408360E2;9.044017286E-8;4.388918549E-3;NaN;NaN;4.701077339E-9;2.281358481E-4;1.917993116E-7;9.307717244E-3;1.923320934E-7;9.333572299E-3;NaN;3.685370227E-3
1.540930979E2;7.863361362E-8;3.828244749E-3;NaN;NaN;3.740048664E-9;1.820827125E-4;1.718698772E-7;8.367413433E-3;1.654084916E-7;8.052843565E-3;NaN;3.697229818E-3
1.538461538E2;6.520113940E-8;3.184488849E-3;NaN;NaN;2.995652102E-9;1.463106443E-4;1.438083955E-7;7.023745844E-3;1.325682652E-7;6.474766639E-3;NaN;3.709108460E-3
1.536000000E2;5.218524984E-8;2.556955499E-3;NaN;NaN;2.445151951E-9;1.198067413E-4;1.130751435E-7;5.540418237E-3;9.955565840E-8;4.877995008E-3;NaN;3.721006154E-3
1.533546326E2;4.092224512E-8;2.011515979E-3;NaN;NaN;2.077883157E-9;1.021374844E-4;8.445405187E-8;4.151303877E-3;7.092598462E-8;3.486337345E-3;NaN;3.732922899E-3
1.531100478E2;3.195710933E-8;1.575861111E-3;NaN;NaN;1.864398468E-9;9.193675843E-5;6.098335970E-8;3.007196426E-3;4.942645331E-8;2.437305102E-3;NaN;3.744858696E-3
1.528662420E2;2.527815308E-8;1.250489343E-3;NaN;NaN;1.756919713E-9;8.691336632E-5;4.376785867E-8;2.165159799E-3;3.614355851E-8;1.787991971E-3;NaN;3.756813545E-3
1.526232114E2;2.067044687E-8;1.025809046E-3;NaN;NaN;1.711621240E-9;8.494236056E-5;3.245963076E-8;1.610869038E-3;3.105426630E-8;1.541125235E-3;NaN;3.768787445E-3
1.523809524E2;1.797490607E-8;8.948764858E-4;NaN;NaN;1.709219906E-9;8.509311243E-5;2.594576794E-8;1.291703976E-3;3.355103992E-8;1.670330659E-3;NaN;3.780780397E-3
1.521394612E2;1.714514569E-8;8.562789471E-4;NaN;NaN;1.754774018E-9;8.763856989E-5;2.287651421E-8;1.142520329E-3;4.269699507E-8;2.132413375E-3;NaN;3.792792400E-3
1.518987342E2;1.816011233E-8;9.098463457E-4;NaN;NaN;1.859302898E-9;9.315360592E-5;2.192712891E-8;1.098579004E-3;5.723923538E-8;2.867763601E-3;NaN;3.804823455E-3
1.516587678E2;2.090953058E-8;1.050913742E-3;NaN;NaN;2.019911687E-9;1.015208324E-4;2.191866719E-8;1.101632984E-3;7.554073132E-8;3.796679812E-3;NaN;3.816873561E-3
1.514195584E2;2.516334878E-8;1.268709877E-3;NaN;NaN;2.209182070E-9;1.113846626E-4;2.197616727E-8;1.108015500E-3;9.559867730E-8;4.819985894E-3;NaN;3.828942719E-3
1.511811024E2;3.064384390E-8;1.549908500E-3;NaN;NaN;2.380826522E-9;1.204177673E-4;2.175510664E-8;1.100332739E-3;1.151967197E-7;5.826435336E-3;NaN;3.841030928E-3
1.509433962E2;3.713226985E-8;1.884000862E-3;NaN;NaN;2.486970829E-9;1.261828379E-4;2.165145302E-8;1.098541951E-3;1.321596639E-7;6.705459209E-3;NaN;3.853138189E-3
1.507064364E2;4.453778126E-8;2.266850143E-3;NaN;NaN;2.495500113E-9;1.270140682E-4;2.285588696E-8;1.163301565E-3;1.446464828E-7;7.362106751E-3;NaN;3.865264502E-3
1.504702194E2;5.286892116E-8;2.699337411E-3;NaN;NaN;2.401280120E-9;1.226025635E-4;2.717797415E-8;1.387630403E-3;1.513898899E-7;7.729539103E-3;NaN;3.877409866E-3
1.502347418E2;6.211865043E-8;3.181552515E-3;NaN;NaN;2.235957647E-9;1.145198202E-4;3.660231136E-8;1.874673306E-3;1.518341847E-7;7.776544221E-3;NaN;3.889574282E-3
