"Delay (s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
2.356250000E-2;NaN;4.819764244E-3;NaN;2.682985553E-2;1.748941141E-7;2.806181595E-2;2.992547850E-8;4.801552494E-3;2.109168881E-7;3.384168144E-2;3.098414224E-7;4.971415427E-2
2.358333333E-2;NaN;4.828291026E-3;NaN;2.687732098E-2;1.692939764E-7;2.721132740E-2;2.971534277E-8;4.776271064E-3;2.610685585E-7;4.196263900E-2;3.288705151E-7;5.286073048E-2
2.360416667E-2;NaN;4.836825343E-3;NaN;2.692482839E-2;1.708483011E-7;2.750969987E-2;2.975059060E-8;4.790388977E-3;3.140371087E-7;5.056571564E-2;3.487794302E-7;5.615986453E-2
2.362500000E-2;NaN;4.845367196E-3;NaN;2.697237775E-2;1.800824980E-7;2.904778246E-2;3.049465546E-8;4.918868451E-3;3.751718460E-7;6.051620944E-2;3.635878597E-7;5.864768186E-2
2.364583333E-2;NaN;4.853916585E-3;NaN;2.701996905E-2;1.960168234E-7;3.167381953E-2;3.214579791E-8;5.194351098E-3;4.542324250E-7;7.339816862E-2;3.671608000E-7;5.932850414E-2
2.366666667E-2;NaN;4.862473510E-3;NaN;2.706760231E-2;2.166292484E-7;3.506623377E-2;3.466725258E-8;5.611661362E-3;5.596618510E-7;9.059364533E-2;3.566523828E-7;5.773207413E-2
2.368750000E-2;NaN;4.871037971E-3;NaN;2.711527751E-2;2.388163044E-7;3.872578864E-2;3.780280292E-8;6.129997530E-3;6.908320011E-7;1.120233986E-1;3.338720606E-7;5.413976606E-2
2.370833333E-2;NaN;4.879609967E-3;NaN;2.716299467E-2;2.579196769E-7;4.189713906E-2;4.101498321E-8;6.662579899E-3;8.327917590E-7;1.352808462E-1;3.035947856E-7;4.931672178E-2
2.372916667E-2;NaN;4.888189500E-3;NaN;2.721075377E-2;2.679835270E-7;4.360847653E-2;4.345195196E-8;7.070857857E-3;9.576821926E-7;1.558418978E-1;2.704344862E-7;4.400731671E-2
2.375000000E-2;NaN;4.896776568E-3;NaN;2.725855482E-2;2.637297832E-7;4.299166337E-2;4.411932894E-8;7.192071045E-3;1.033600884E-6;1.684914791E-1;2.369597648E-7;3.862777392E-2
2.377083333E-2;NaN;4.905371172E-3;NaN;2.730639782E-2;2.434540109E-7;3.975608320E-2;4.227395317E-8;6.903344057E-3;1.037182590E-6;1.693721010E-1;2.041291128E-7;3.333432036E-2
2.379166667E-2;NaN;4.913973312E-3;NaN;2.735428277E-2;2.106346207E-7;3.445698953E-2;3.782720778E-8;6.188022167E-3;9.635378745E-7;1.576218303E-1;1.727816612E-7;2.826475472E-2
2.381250000E-2;NaN;4.922582987E-3;NaN;2.740220967E-2;1.727701740E-7;2.831239439E-2;3.147472013E-8;5.157861853E-3;8.283774007E-7;1.357488225E-1;1.444429865E-7;2.367032866E-2
2.383333333E-2;NaN;4.931200199E-3;NaN;2.745017852E-2;1.381721440E-7;2.268234300E-2;2.445509162E-8;4.014548520E-3;6.614828342E-7;1.085890404E-1;1.210110838E-7;1.986518287E-2
2.385416667E-2;NaN;4.939824946E-3;NaN;2.749818931E-2;1.127206884E-7;1.853659554E-2;1.806961737E-8;2.971497011E-3;4.953251094E-7;8.145480071E-2;1.039213750E-7;1.708957356E-2
2.387500000E-2;NaN;4.948457229E-3;NaN;2.754624206E-2;9.817302391E-8;1.617248554E-2;1.322022274E-8;2.177826989E-3;3.547127427E-7;5.843343185E-2;9.348929716E-8;1.540091408E-2
2.389583333E-2;NaN;4.957097048E-3;NaN;2.759433676E-2;9.253817749E-8;1.527084770E-2;1.018694539E-8;1.681071485E-3;2.519307371E-7;4.157414832E-2;8.883899834E-8;1.466040125E-2
2.391666667E-2;NaN;4.965744403E-3;NaN;2.764247340E-2;9.201664325E-8;1.521127193E-2;8.717797114E-9;1.441139102E-3;1.880435905E-7;3.108548725E-2;8.854284297E-8;1.463701799E-2
2.393750000E-2;NaN;4.974399294E-3;NaN;2.769065199E-2;9.319624878E-8;1.543312442E-2;8.325579184E-9;1.378700335E-3;1.576737961E-7;2.611048562E-2;9.141346816E-8;1.513789928E-2
2.395833333E-2;NaN;4.983061720E-3;NaN;2.773887254E-2;9.408928562E-8;1.560814244E-2;8.587994023E-9;1.424632285E-3;1.534399761E-7;2.545362085E-2;9.661181751E-8;1.602659643E-2
2.397916667E-2;NaN;4.991731682E-3;NaN;2.778713503E-2;9.373033660E-8;1.557565044E-2;9.321950390E-9;1.549076275E-3;1.679661097E-7;2.791178935E-2;1.030754612E-7;1.712857769E-2
2.400000000E-2;NaN;5.000409180E-3;NaN;2.783543947E-2;9.143135105E-8;1.522002842E-2;1.062620765E-8;1.768881030E-3;1.939507834E-7;3.228582320E-2;1.091613581E-7;1.817143632E-2
2.402083333E-2;NaN;5.009094214E-3;NaN;2.788378586E-2;8.667740925E-8;1.445372890E-2;1.282357471E-8;2.138371163E-3;2.242637921E-7;3.739668826E-2;1.130687086E-7;1.885456054E-2
2.404166667E-2;NaN;5.017786784E-3;NaN;2.793217420E-2;7.947986302E-8;1.327651516E-2;1.628160748E-8;2.719720446E-3;2.533601053E-7;4.232190584E-2;1.135560397E-7;1.896868496E-2
2.406250000E-2;NaN;5.026486889E-3;NaN;2.798060449E-2;7.049476794E-8;1.179603960E-2;2.112187708E-8;3.534368658E-3;2.794571703E-7;4.676216324E-2;1.103339764E-7;1.846241917E-2
2.408333333E-2;NaN;5.035194530E-3;NaN;2.802907673E-2;6.078493661E-8;1.018889307E-2;2.694888234E-8;4.517225743E-3;3.055889760E-7;5.122343745E-2;1.041212832E-7;1.745301845E-2
2.410416667E-2;NaN;5.043909708E-3;NaN;2.807759091E-2;5.150016154E-8;8.647502120E-3;3.278208916E-8;5.504510609E-3;3.378893054E-7;5.673571495E-2;9.649903947E-8;1.620335982E-2
2.412500000E-2;NaN;5.052632421E-3;NaN;2.812614705E-2;4.358430927E-8;7.330990460E-3;3.728318925E-8;6.271126223E-3;3.813082639E-7;6.413700922E-2;8.940972733E-8;1.503894106E-2
2.414583333E-2;NaN;5.061362669E-3;NaN;2.817474513E-2;3.759829252E-8;6.335054601E-3;3.921362722E-8;6.607227427E-3;4.350159755E-7;7.329721038E-2;8.434520884E-8;1.421158961E-2
2.416666667E-2;NaN;5.070100454E-3;NaN;2.822338517E-2;3.395982293E-8;5.731875697E-3;3.792888112E-8;6.401789325E-3;4.904428466E-7;8.277891904E-2;8.178730467E-8;1.380439070E-2
2.418750000E-2;NaN;5.078845774E-3;NaN;2.827206715E-2;3.343866808E-8;5.653648160E-3;3.366618543E-8;5.692115693E-3;5.335465868E-7;9.020947462E-2;8.131465538E-8;1.374828838E-2
2.420833333E-2;NaN;5.087598631E-3;NaN;2.832079108E-2;3.720664759E-8;6.301561294E-3;2.746353738E-8;4.651404396E-3;5.503972856E-7;9.321888576E-2;8.212807861E-8;1.390974879E-2
2.422916667E-2;NaN;5.096359023E-3;NaN;2.836955697E-2;4.614751574E-8;7.829303417E-3;2.075462522E-8;3.521191890E-3;5.332194476E-7;9.046503970E-2;8.361994624E-8;1.418680768E-2
2.425000000E-2;NaN;5.105126951E-3;NaN;2.841836480E-2;6.024050593E-8;1.023787775E-2;1.488883106E-8;2.530357769E-3;4.838355941E-7;8.222788946E-2;8.604716833E-8;1.462372164E-2
2.427083333E-2;NaN;5.113902414E-3;NaN;2.846721458E-2;7.882125091E-8;1.341870303E-2;1.082781188E-8;1.843350499E-3;4.128886257E-7;7.029106731E-2;9.123435890E-8;1.553193782E-2
2.429166667E-2;NaN;5.122685414E-3;NaN;2.851610631E-2;1.013102722E-7;1.727690524E-2;9.078499542E-9;1.548198152E-3;3.354503240E-7;5.720588182E-2;1.025795952E-7;1.749336871E-2
2.431250000E-2;NaN;5.131475949E-3;NaN;2.856503998E-2;1.274502575E-7;2.177197352E-2;9.754754474E-9;1.666377614E-3;2.653535637E-7;4.532961232E-2;1.237105464E-7;2.113312906E-2
2.433333333E-2;NaN;5.140274020E-3;NaN;2.861401561E-2;1.568826584E-7;2.684577794E-2;1.265893191E-8;2.166197835E-3;2.109248057E-7;3.609347619E-2;1.563771678E-7;2.675927833E-2
2.435416667E-2;NaN;5.149079627E-3;NaN;2.866303319E-2;1.886785006E-7;3.234199507E-2;1.739047270E-8;2.980957453E-3;1.737734196E-7;2.978706669E-2;1.990214092E-7;3.411490666E-2
2.437500000E-2;NaN;5.157892770E-3;NaN;2.871209271E-2;2.212785230E-7;3.799499183E-2;2.352383254E-8;4.039198261E-3;1.505028207E-7;2.584233375E-2;2.471484705E-7;4.243703360E-2
2.439583333E-2;NaN;5.166713449E-3;NaN;2.876119419E-2;2.529325661E-7;4.350447262E-2;3.081766602E-8;5.300647237E-3;1.359726508E-7;2.338733424E-2;2.954418123E-7;5.081607493E-2
2.441666667E-2;NaN;5.175541663E-3;NaN;2.881033761E-2;2.823528254E-7;4.864774671E-2;3.932164127E-8;6.774889688E-3;1.264271409E-7;2.178265976E-2;3.403653210E-7;5.864296171E-2
2.443750000E-2;NaN;5.184377413E-3;NaN;2.885952299E-2;3.089431794E-7;5.331998320E-2;4.921643360E-8;8.494181415E-3;1.213929012E-7;2.095099644E-2;3.812989361E-7;6.580774143E-2
2.445833333E-2;NaN;5.193220699E-3;NaN;2.890875031E-2;3.320489618E-7;5.740552438E-2;6.036410784E-8;1.043591055E-2;1.240277311E-7;2.144225028E-2;4.189952156E-7;7.243702839E-2
2.447916667E-2;NaN;5.202071521E-3;NaN;2.895801958E-2;3.497810800E-7;6.057416212E-2;7.180995915E-8;1.243585876E-2;1.402114771E-7;2.428145269E-2;4.523435696E-7;7.833566276E-2
2.450000000E-2;NaN;5.210929879E-3;NaN;2.900733080E-2;3.589082348E-7;6.226061903E-2;8.167053785E-8;1.416757196E-2;1.767755119E-7;3.066564580E-2;4.763354810E-7;8.263098764E-2
2.452083333E-2;NaN;5.219795773E-3;NaN;2.905668397E-2;3.566503272E-7;6.197419873E-2;8.768845863E-8;1.523739514E-2;2.390308889E-7;4.153577519E-2;4.835362121E-7;8.402282857E-2
2.454166667E-2;NaN;5.228669202E-3;NaN;2.910607909E-2;3.432370893E-7;5.974480656E-2;8.827099472E-8;1.536469592E-2;3.277507020E-7;5.704920274E-2;4.686146629E-7;8.156837725E-2
2.456250000E-2;NaN;5.237550167E-3;NaN;2.915551616E-2;3.230327667E-7;5.632348972E-2;8.340030136E-8;1.454154656E-2;4.364072273E-7;7.609128396E-2;4.328638413E-7;7.547346471E-2
2.458333333E-2;NaN;5.246438668E-3;NaN;2.920499518E-2;3.030718949E-7;5.293282185E-2;7.480253150E-8;1.306458679E-2;5.502858112E-7;9.610980531E-2;3.854575329E-7;6.732183111E-2
2.460416667E-2;NaN;5.255334705E-3;NaN;2.925451614E-2;2.897483977E-7;5.069162416E-2;6.521970473E-8;1.141021930E-2;6.491230852E-7;1.135644018E-1;3.402910408E-7;5.953408434E-2
2.462500000E-2;NaN;5.264238278E-3;NaN;2.930407906E-2;2.856395286E-7;5.005743923E-2;5.718630762E-8;1.002172260E-2;7.134613867E-7;1.250318896E-1;3.099884534E-7;5.432451258E-2
2.464583333E-2;NaN;5.273149386E-3;NaN;2.935368392E-2;2.882512157E-7;5.060063941E-2;5.198921233E-8;9.126370483E-3;7.324894670E-7;1.285837956E-1;3.003255906E-7;5.272021796E-2
2.466666667E-2;NaN;5.282068031E-3;NaN;2.940333074E-2;2.913357940E-7;5.122861550E-2;4.933379507E-8;8.674876451E-3;7.093328414E-7;1.247294021E-1;3.080375932E-7;5.416546730E-2
2.468750000E-2;NaN;5.290994211E-3;NaN;2.945301950E-2;2.879479665E-7;5.071846308E-2;4.780160670E-8;8.419660168E-3;6.603243934E-7;1.163079523E-1;3.229264879E-7;5.687949579E-2
2.470833333E-2;NaN;5.299927927E-3;NaN;2.950275021E-2;2.734195758E-7;4.824078333E-2;4.574447889E-8;8.070927213E-3;6.080762206E-7;1.072859290E-1;3.327205152E-7;5.870354468E-2
2.472916667E-2;NaN;5.308869178E-3;NaN;2.955252287E-2;2.467472234E-7;4.360829232E-2;4.208275496E-8;7.437397085E-3;5.722964407E-7;1.011434704E-1;3.279683835E-7;5.796272372E-2
2.475000000E-2;NaN;5.317817966E-3;NaN;2.960233748E-2;2.102381331E-7;3.721857496E-2;3.663882846E-8;6.486192412E-3;5.640304752E-7;9.985063230E-2;3.049554012E-7;5.398642622E-2
2.477083333E-2;NaN;5.326774289E-3;NaN;2.965219404E-2;1.683030841E-7;2.984497034E-2;2.999289670E-8;5.318601956E-3;5.866538718E-7;1.040305797E-1;2.660708957E-7;4.718201114E-2
2.479166667E-2;NaN;5.335738149E-3;NaN;2.970209255E-2;1.261243477E-7;2.240310549E-2;2.309602228E-8;4.102480076E-3;6.418013234E-7;1.140013250E-1;2.181343909E-7;3.874658510E-2
2.481250000E-2;NaN;5.344709544E-3;NaN;2.975203301E-2;8.841335500E-8;1.573101561E-2;1.687185135E-8;3.001937398E-3;7.343599766E-7;1.306615754E-1;1.695480524E-7;3.016697034E-2
2.483333333E-2;NaN;5.353688475E-3;NaN;2.980201542E-2;5.835924448E-8;1.040105852E-2;1.195139925E-8;2.130034480E-3;8.710516993E-7;1.552429229E-1;1.273261036E-7;2.269265591E-2
2.485416667E-2;NaN;5.362674941E-3;NaN;2.985203977E-2;3.714472945E-8;6.631220280E-3;8.581256232E-9;1.531958940E-3;1.052005966E-6;1.878081601E-1;9.511685581E-8;1.698062774E-2
2.487500000E-2;NaN;5.371668944E-3;NaN;2.990210608E-2;2.428833619E-8;4.343319594E-3;6.680817050E-9;1.194685522E-3;1.260826120E-6;2.254650442E-1;7.294086676E-8;1.304352399E-2
2.489583333E-2;NaN;5.380670482E-3;NaN;2.995221433E-2;1.856830697E-8;3.326009504E-3;5.974918468E-9;1.070244888E-3;1.461266569E-6;2.617463457E-1;5.842860342E-8;1.046590249E-2
2.491666667E-2;NaN;5.389679556E-3;NaN;3.000236454E-2;1.892833592E-8;3.396175793E-3;6.144970387E-9;1.102548040E-3;1.605338377E-6;2.880343712E-1;4.857137602E-8;8.714814241E-3
2.493750000E-2;NaN;5.398696166E-3;NaN;3.005255669E-2;2.500299159E-8;4.493612755E-3;6.959556218E-9;1.250792349E-3;1.650427077E-6;2.966197121E-1;4.102492051E-8;7.373121949E-3
2.495833333E-2;NaN;5.407720312E-3;NaN;3.010279079E-2;3.726223810E-8;6.708075481E-3;8.359210664E-9;1.504853679E-3;1.576816216E-6;2.838638455E-1;3.465812381E-8;6.239273923E-3
2.497916667E-2;NaN;5.416751994E-3;NaN;3.015306684E-2;5.679585991E-8;1.024166140E-2;1.043962376E-8;1.882515589E-3;1.396187029E-6;2.517661467E-1;2.946970767E-8;5.314098034E-3
2.500000000E-2;NaN;5.425791211E-3;NaN;3.020338484E-2;8.462473739E-8;1.528534319E-2;1.331440229E-8;2.404913913E-3;1.146757523E-6;2.071330776E-1;2.614240399E-8;4.721971720E-3
2.502083333E-2;NaN;5.434837964E-3;NaN;3.025374479E-2;1.205499672E-7;2.181064350E-2;1.691676596E-8;3.060685625E-3;8.782403748E-7;1.588966648E-1;2.547870239E-8;4.609763966E-3
2.504166667E-2;NaN;5.443892253E-3;NaN;3.030414669E-2;1.619520311E-7;2.935017549E-2;2.086155799E-8;3.780689775E-3;6.348474687E-7;1.150518736E-1;2.790009406E-8;5.056266670E-3
2.506250000E-2;NaN;5.452954078E-3;NaN;3.035459054E-2;2.032737968E-7;3.690014068E-2;2.448338925E-8;4.444451384E-3;4.442803831E-7;8.064988647E-2;3.305764150E-8;6.000928998E-3
2.508333333E-2;NaN;5.462023439E-3;NaN;3.040507633E-2;2.368469934E-7;4.306616678E-2;2.707404036E-8;4.922904532E-3;3.157982086E-7;5.742195889E-2;3.967003831E-8;7.213249624E-3
2.510416667E-2;NaN;5.471100336E-3;NaN;3.045560408E-2;2.551416747E-7;4.646980646E-2;2.820556858E-8;5.137174530E-3;2.450097526E-7;4.462444561E-2;4.579999994E-8;8.341707152E-3
2.512500000E-2;NaN;5.480184768E-3;NaN;3.050617377E-2;2.536057523E-7;4.626675959E-2;2.793998681E-8;5.097252885E-3;2.204181586E-7;4.021215552E-2;4.955659474E-8;9.040895304E-3
2.514583333E-2;NaN;5.489276736E-3;NaN;3.055678542E-2;2.326563822E-7;4.251526386E-2;2.677429820E-8;4.892693430E-3;2.280463691E-7;4.167283726E-2;4.989776825E-8;9.118240226E-3
2.516666667E-2;NaN;5.498376240E-3;NaN;3.060743901E-2;1.976857866E-7;3.618467545E-2;2.534913629E-8;4.639940409E-3;2.535317556E-7;4.640679762E-2;4.716787181E-8;8.633671457E-3
2.518750000E-2;NaN;5.507483280E-3;NaN;3.065813455E-2;1.570029436E-7;2.878563171E-2;2.411764215E-8;4.421837889E-3;2.833560095E-7;5.195177584E-2;4.309514573E-8;7.901259461E-3
2.520833333E-2;NaN;5.516597856E-3;NaN;3.070887205E-2;1.187539550E-7;2.180892159E-2;2.318249519E-8;4.257417951E-3;3.067865429E-7;5.634072279E-2;4.016111660E-8;7.375507138E-3
2.522916667E-2;NaN;5.525719967E-3;NaN;3.075965149E-2;8.834895268E-8;1.625193437E-2;2.236470875E-8;4.114024760E-3;3.183501957E-7;5.856103928E-2;4.055921945E-8;7.460934766E-3
2.525000000E-2;NaN;5.534849614E-3;NaN;3.081047288E-2;6.748439514E-8;1.243437519E-2;2.140821562E-8;3.944582812E-3;3.190815674E-7;5.879255368E-2;4.523584948E-8;8.334956892E-3
2.527083333E-2;NaN;5.543986798E-3;NaN;3.086133622E-2;5.480169060E-8;1.011418577E-2;2.016252977E-8;3.721191252E-3;3.149370150E-7;5.812469362E-2;5.339767410E-8;9.855060850E-3
2.529166667E-2;NaN;5.553131516E-3;NaN;3.091224150E-2;4.741962173E-8;8.766188936E-3;1.863936948E-8;3.445751538E-3;3.126655530E-7;5.780065745E-2;6.265788939E-8;1.158319862E-2
2.531250000E-2;NaN;5.562283771E-3;NaN;3.096318874E-2;4.245647736E-8;7.861616989E-3;1.695229205E-8;3.139036385E-3;3.155376955E-7;5.842775147E-2;6.987855916E-8;1.293933227E-2
2.533333333E-2;NaN;5.571443562E-3;NaN;3.101417793E-2;3.798385541E-8;7.045009157E-3;1.522965590E-8;2.824701815E-3;3.217792069E-7;5.968160511E-2;7.246874542E-8;1.344105198E-2
2.535416667E-2;NaN;5.580610888E-3;NaN;3.106520906E-2;3.323080542E-8;6.173584429E-3;1.357126813E-8;2.521256062E-3;3.267445902E-7;6.070226975E-2;6.947005035E-8;1.290607362E-2
2.537500000E-2;NaN;5.589785750E-3;NaN;3.111628215E-2;2.826513283E-8;5.259700019E-3;1.205935894E-8;2.244058461E-3;3.271573915E-7;6.087888384E-2;6.187274020E-8;1.151355116E-2
2.539583333E-2;NaN;5.598968148E-3;NaN;3.116739718E-2;2.357948789E-8;4.394982477E-3;1.078205576E-8;2.009668164E-3;3.241048709E-7;6.040993065E-2;5.220258402E-8;9.730043464E-3
2.541666667E-2;NaN;5.608158082E-3;NaN;3.121855417E-2;1.985280767E-8;3.706439918E-3;9.840439753E-9;1.837170808E-3;3.224742460E-7;6.020465408E-2;4.379500049E-8;8.176351716E-3
2.543750000E-2;NaN;5.617355552E-3;NaN;3.126975310E-2;1.783180082E-8;3.334585830E-3;9.343614602E-9;1.747276406E-3;3.273763307E-7;6.122009125E-2;3.992105982E-8;7.465325670E-3
2.545833333E-2;NaN;5.626560558E-3;NaN;3.132099398E-2;1.821048892E-8;3.410981672E-3;9.399313730E-9;1.760572547E-3;3.405928935E-7;6.379598715E-2;4.281052741E-8;8.018781099E-3
2.547916667E-2;NaN;5.635773099E-3;NaN;3.137227681E-2;2.157330030E-8;4.047481487E-3;1.008692278E-8;1.892461174E-3;3.600810295E-7;6.755671502E-2;5.285929332E-8;9.917212858E-3
2.550000000E-2;NaN;5.644993176E-3;NaN;3.142360159E-2;2.856789433E-8;5.368542981E-3;1.139908191E-8;2.142141120E-3;3.829253775E-7;7.196019851E-2;6.846276224E-8;1.286567632E-2
2.552083333E-2;NaN;5.654220789E-3;NaN;3.147496832E-2;4.020882593E-8;7.568484705E-3;1.317830451E-8;2.480544850E-3;4.090604426E-7;7.699721719E-2;8.657907044E-8;1.629672977E-2
2.554166667E-2;NaN;5.663455938E-3;NaN;3.152637700E-2;5.793446919E-8;1.092278388E-2;1.511476313E-8;2.849690234E-3;4.422361310E-7;8.337781892E-2;1.037173430E-7;1.955454392E-2
2.556250000E-2;NaN;5.672698622E-3;NaN;3.157782762E-2;8.302282492E-8;1.567840937E-2;1.685327370E-8;3.182649164E-3;4.869123663E-7;9.195075469E-2;1.169535907E-7;2.208605012E-2
2.558333333E-2;NaN;5.681948843E-3;NaN;3.162932020E-2;1.154119834E-7;2.183046600E-2;1.817901248E-8;3.438605784E-3;5.433673014E-7;1.027792872E-1;1.247150035E-7;2.359015556E-2
2.560416667E-2;NaN;5.691206599E-3;NaN;3.168085472E-2;1.524984315E-7;2.889245933E-2;1.917190216E-8;3.632321972E-3;6.054334541E-7;1.147058450E-1;1.270186026E-7;2.406503315E-2
2.562500000E-2;NaN;5.700471891E-3;NaN;3.173243120E-2;1.887239380E-7;3.581397953E-2;2.020657508E-8;3.834584388E-3;6.638770328E-7;1.259833740E-1;1.249759257E-7;2.371657401E-2
2.564583333E-2;NaN;5.709744719E-3;NaN;3.178404962E-2;2.166215140E-7;4.117494812E-2;2.175863153E-8;4.135833546E-3;7.143211142E-7;1.357766100E-1;1.198843678E-7;2.278736094E-2
2.566666667E-2;NaN;5.719025083E-3;NaN;3.183571000E-2;2.293563707E-7;4.366642039E-2;2.411989748E-8;4.592109561E-3;7.644212064E-7;1.455356903E-1;1.126651104E-7;2.144994734E-2
2.568750000E-2;NaN;5.728312982E-3;NaN;3.188741232E-2;2.237332365E-7;4.266502715E-2;2.719248854E-8;5.185498050E-3;8.342164569E-7;1.590817186E-1;1.039504126E-7;1.982292504E-2
2.570833333E-2;NaN;5.737608418E-3;NaN;3.193915659E-2;2.019356170E-7;3.857079701E-2;3.047818948E-8;5.821499334E-3;9.470653939E-7;1.808946218E-1;9.440697621E-8;1.803224399E-2
2.572916667E-2;NaN;5.746911389E-3;NaN;3.199094281E-2;1.708245349E-7;3.268131554E-2;3.325866646E-8;6.362885599E-3;1.114611550E-6;2.132420369E-1;8.482660941E-8;1.622861254E-2
2.575000000E-2;NaN;5.756221896E-3;NaN;3.204277098E-2;1.391126690E-7;2.665747390E-2;3.486238738E-8;6.680507161E-3;1.324105847E-6;2.537318658E-1;7.601935072E-8;1.456721283E-2
2.577083333E-2;NaN;5.765539939E-3;NaN;3.209464110E-2;1.139533727E-7;2.187167032E-2;3.489578313E-8;6.697731238E-3;1.536617373E-6;2.949310562E-1;6.869393217E-8;1.318478779E-2
2.579166667E-2;NaN;5.774865517E-3;NaN;3.214655316E-2;9.862354896E-8;1.895995420E-2;3.336064284E-8;6.413440470E-3;1.699365657E-6;3.266957574E-1;6.333877229E-8;1.217660725E-2
2.581250000E-2;NaN;5.784198632E-3;NaN;3.219850718E-2;9.219699988E-8;1.775312332E-2;3.065665224E-8;5.903134903E-3;1.767210253E-6;3.402876623E-1;6.013028294E-8;1.157847142E-2
2.583333333E-2;NaN;5.793539282E-3;NaN;3.225050315E-2;9.112592691E-8;1.757521705E-2;2.749282324E-8;5.302468267E-3;1.722443152E-6;3.322030655E-1;5.911360063E-8;1.140108416E-2
2.585416667E-2;NaN;5.802887468E-3;NaN;3.230254106E-2;9.172765699E-8;1.771981696E-2;2.472822423E-8;4.776962820E-3;1.582229707E-6;3.056528610E-1;6.063182495E-8;1.171276881E-2
2.587500000E-2;NaN;5.812243190E-3;NaN;3.235462093E-2;9.215267150E-8;1.783062185E-2;2.314189226E-8;4.477725096E-3;1.389630803E-6;2.688796857E-1;6.548350511E-8;1.267040443E-2
2.589583333E-2;NaN;5.821606448E-3;NaN;3.240674274E-2;9.278513368E-8;1.798191842E-2;2.317427777E-8;4.491214873E-3;1.193247903E-6;2.312534949E-1;7.440012314E-8;1.441887177E-2
2.591666667E-2;NaN;5.830977241E-3;NaN;3.245890650E-2;9.514640407E-8;1.846921802E-2;2.473568734E-8;4.801535138E-3;1.026680508E-6;1.992927249E-1;8.717690659E-8;1.692222959E-2
2.593750000E-2;NaN;5.840355571E-3;NaN;3.251111221E-2;1.002350584E-7;1.948828932E-2;2.719317909E-8;5.287057745E-3;8.983653462E-7;1.746654720E-1;1.021751991E-7;1.986550290E-2
2.595833333E-2;NaN;5.849741436E-3;NaN;3.256335988E-2;1.073290521E-7;2.090108090E-2;2.958050021E-8;5.760457362E-3;7.956242459E-7;1.549385410E-1;1.165959722E-7;2.270570551E-2
2.597916667E-2;NaN;5.859134837E-3;NaN;3.261564949E-2;1.138398993E-7;2.220459099E-2;3.095030403E-8;6.036889054E-3;6.982894193E-7;1.362020789E-1;1.274176960E-7;2.485295438E-2
2.600000000E-2;NaN;5.868535774E-3;NaN;3.266798104E-2;1.163179290E-7;2.272433587E-2;3.070300046E-8;5.998260981E-3;5.926682134E-7;1.157860328E-1;1.326231882E-7;2.590979653E-2
2.602083333E-2;NaN;5.877944247E-3;NaN;3.272035455E-2;1.121518561E-7;2.194556215E-2;2.874322720E-8;5.624394470E-3;4.782700447E-7;9.358654739E-2;1.320822544E-7;2.584548687E-2
2.604166667E-2;NaN;5.887360255E-3;NaN;3.277277001E-2;1.009852777E-7;1.979217207E-2;2.542192583E-8;4.982460235E-3;3.655662966E-7;7.164758281E-2;1.274084415E-7;2.497086561E-2
2.606250000E-2;NaN;5.896783799E-3;NaN;3.282522742E-2;8.494772381E-8;1.667561016E-2;2.133398789E-8;4.187955243E-3;2.686815278E-7;5.274336043E-2;1.207549927E-7;2.370473384E-2
2.608333333E-2;NaN;5.906214880E-3;NaN;3.287772677E-2;6.759331066E-8;1.329008456E-2;1.709807723E-8;3.361795568E-3;1.986166013E-7;3.905166650E-2;1.134774144E-7;2.231174088E-2
2.610416667E-2;NaN;5.915653496E-3;NaN;3.293026808E-2;5.230800810E-8;1.030114955E-2;1.321934653E-8;2.603319655E-3;1.603504817E-7;3.157822965E-2;1.057457226E-7;2.082477507E-2
2.612500000E-2;NaN;5.925099647E-3;NaN;3.298285133E-2;4.111323373E-8;8.109462655E-3;1.006957837E-8;1.986194282E-3;1.534674205E-7;3.027099069E-2;9.733565795E-8;1.919916804E-2
2.614583333E-2;NaN;5.934553335E-3;NaN;3.303547653E-2;3.434065073E-8;6.784398355E-3;7.945213433E-9;1.569670108E-3;1.737470010E-7;3.432575804E-2;8.888904203E-8;1.756107289E-2
2.616666667E-2;NaN;5.944014558E-3;NaN;3.308814369E-2;3.111992992E-8;6.157908864E-3;7.133607701E-9;1.411574711E-3;2.138116029E-7;4.230833322E-2;8.267046121E-8;1.635855759E-2
2.618750000E-2;NaN;5.953483318E-3;NaN;3.314085279E-2;3.033455493E-8;6.012063386E-3;7.918642484E-9;1.569410880E-3;2.630578739E-7;5.213594252E-2;8.228224929E-8;1.630767616E-2
2.620833333E-2;NaN;5.962959613E-3;NaN;3.319360384E-2;3.159331543E-8;6.271506168E-3;1.050808210E-8;2.085931811E-3;3.084630275E-7;6.123218640E-2;9.146255504E-8;1.815599187E-2
