"Speed of sound (m/s)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
1.882352941E2;3.571780685E-7;1.165307401E-2;1.307350446E-5;4.265281898E-1;8.031769548E-7;2.620396189E-2;1.269313232E-5;4.141184003E-1;3.578995819E-5;1.167661366E0;4.960253912E-6;1.618302215E-1
1.878669276E2;3.906327693E-7;1.279457430E-2;1.632403726E-5;5.346686812E-1;8.268523857E-7;2.708227552E-2;1.097758826E-5;3.595539846E-1;4.124201055E-5;1.350818492E0;4.412296475E-6;1.445179707E-1
1.875000000E2;4.104798035E-7;1.349730568E-2;1.996743076E-5;6.565646211E-1;8.463525981E-7;2.782957805E-2;9.255560187E-6;3.043392733E-1;5.027448325E-5;1.653114386E0;3.861179286E-6;1.269624392E-1
1.871345029E2;4.096687628E-7;1.352330828E-2;2.362924535E-5;7.800096039E-1;8.557279804E-7;2.824787813E-2;7.596724046E-6;2.507705018E-1;6.340013942E-5;2.092860644E0;3.291569441E-6;1.086558516E-1
1.867704280E2;3.851479507E-7;1.276348280E-2;2.683215316E-5;8.891952421E-1;8.473313083E-7;2.807985492E-2;6.076239988E-6;2.013615402E-1;8.044814670E-5;2.665984681E0;2.716120701E-6;9.000998130E-2
1.864077670E2;3.407020512E-7;1.133455761E-2;2.908088106E-5;9.674697312E-1;8.158495568E-7;2.714187887E-2;4.753261134E-6;1.581326323E-1;9.995558081E-5;3.325346253E0;2.173918305E-6;7.232243595E-2
1.860465116E2;2.862305444E-7;9.559402497E-3;2.997926995E-5;1.001234542E0;7.608708474E-7;2.541123168E-2;3.666246774E-6;1.224437058E-1;1.190733714E-4;3.976760362E0;1.713693646E-6;5.723319066E-2
1.856866538E2;2.336956746E-7;7.835146630E-3;2.933900739E-5;9.836528864E-1;6.872898343E-7;2.304285964E-2;2.839831008E-6;9.521140001E-2;1.342599391E-4;4.501351216E0;1.372666611E-6;4.602157994E-2
1.853281853E2;1.921360614E-7;6.466715745E-3;2.723525079E-5;9.166557484E-1;6.036071997E-7;2.031558342E-2;2.293190347E-6;7.718181595E-2;1.424776690E-4;4.795365217E0;1.161937110E-6;3.910727093E-2
1.849710983E2;1.645177253E-7;5.558566167E-3;2.398484303E-5;8.103767348E-1;5.188832413E-7;1.753152632E-2;2.041240733E-6;6.896747242E-2;1.422888419E-4;4.807518102E0;1.064927126E-6;3.598073024E-2
1.846153846E2;1.478780238E-7;5.015632335E-3;2.005760780E-5;6.803011269E-1;4.403359881E-7;1.493503472E-2;2.086704701E-6;7.077551688E-2;1.343785520E-4;4.557765875E0;1.047926648E-6;3.554290652E-2
1.842610365E2;1.362736574E-7;4.639837028E-3;1.595982855E-5;5.433992519E-1;3.731319343E-7;1.270437294E-2;2.407553295E-6;8.197222515E-2;1.213752725E-4;4.132577746E0;1.076183529E-6;3.664183000E-2
1.839080460E2;1.244889706E-7;4.254879350E-3;1.213540881E-5;4.147732935E-1;3.211434088E-7;1.097628530E-2;2.947299717E-6;1.007350663E-1;1.070861712E-4;3.660073145E0;1.126608278E-6;3.850608030E-2
1.835564054E2;1.103111628E-7;3.784758807E-3;8.913053917E-6;3.058054911E-1;2.865466566E-7;9.831371139E-3;3.614548081E-6;1.240145815E-1;9.537142970E-5;3.272178893E0;1.190947336E-6;4.086121754E-2
1.832061069E2;9.466166941E-8;3.260258991E-3;6.501112553E-6;2.239059461E-1;2.684580887E-7;9.246011642E-3;4.294103792E-6;1.478939742E-1;8.896348115E-5;3.064006699E0;1.269200754E-6;4.371276351E-2
1.828571429E2;8.031011361E-8;2.776541794E-3;5.011993205E-6;1.732784077E-1;2.626135237E-7;9.079272728E-3;4.867527364E-6;1.682838257E-1;8.858427192E-5;3.062602233E0;1.360331102E-6;4.703039243E-2
1.825095057E2;7.032969202E-8;2.440762780E-3;4.490800594E-6;1.558513713E-1;2.628390743E-7;9.121721015E-3;5.236649534E-6;1.817357492E-1;9.267209060E-5;3.216146452E0;1.459062310E-6;5.063615207E-2
1.821631879E2;6.684623504E-8;2.328700037E-3;4.927760811E-6;1.716667629E-1;2.631425751E-7;9.167010288E-3;5.341854690E-6;1.860924135E-1;9.789897647E-5;3.410474053E0;1.562176233E-6;5.442101337E-2
1.818181818E2;7.051532831E-8;2.465850516E-3;6.248579526E-6;2.185065774E-1;2.592024833E-7;9.064051637E-3;5.170252044E-6;1.807985437E-1;1.004112073E-4;3.511279507E0;1.679116498E-6;5.871702481E-2
1.814744802E2;8.094286732E-8;2.841222838E-3;8.292332087E-6;2.910739894E-1;2.490282921E-7;8.741287457E-3;4.753350176E-6;1.668501194E-1;9.736203255E-5;3.417561541E0;1.836561677E-6;6.446622355E-2
1.811320755E2;9.754480344E-8;3.436934417E-3;1.079639291E-5;3.804046251E-1;2.329136838E-7;8.206578185E-3;4.157478469E-6;1.464863359E-1;8.802222908E-5;3.101412048E0;2.068812855E-6;7.289341772E-2
1.807909605E2;1.199337663E-7;4.241757947E-3;1.340808360E-5;4.742104493E-1;2.128287825E-7;7.527222796E-3;3.471413214E-6;1.227752204E-1;7.389186733E-5;2.613370907E0;2.394808070E-6;8.469838376E-2
1.804511278E2;1.474128698E-7;5.233280746E-3;1.573353121E-5;5.585535786E-1;1.916417750E-7;6.803444045E-3;2.794230726E-6;9.919753870E-2;5.781825951E-5;2.052596796E0;2.793977649E-6;9.918855427E-2
1.801125704E2;1.779775332E-7;6.342127506E-3;1.741592907E-5;6.206066622E-1;1.723859299E-7;6.142873922E-3;2.224340164E-6;7.926308835E-2;4.271447536E-5;1.522105876E0;3.197705423E-6;1.139484021E-1
1.797752809E2;2.077583483E-7;7.431155787E-3;1.821583144E-5;6.515486976E-1;1.574952251E-7;5.633331047E-3;1.849612249E-6;6.615742223E-2;3.059507062E-5;1.094332613E0;3.506114825E-6;1.254076464E-1
1.794392523E2;2.317355964E-7;8.319853556E-3;1.805955801E-5;6.483806556E-1;1.481520492E-7;5.319007405E-3;1.739569480E-6;6.245464034E-2;2.229765751E-5;8.005384066E-1;3.624632619E-6;1.301328456E-1
1.791044776E2;2.456258791E-7;8.851544754E-3;1.703627200E-5;6.139309285E-1;1.441033705E-7;5.193009132E-3;1.939771827E-6;6.990296461E-2;1.778072917E-5;6.407587040E-1;3.501938970E-6;1.261983046E-1
1.787709497E2;2.477839319E-7;8.962663258E-3;1.534907633E-5;5.551958170E-1;1.439728145E-7;5.207681726E-3;2.467281827E-6;8.924475452E-2;1.661342012E-5;6.009287567E-1;3.149919160E-6;1.139366242E-1
1.784386617E2;2.397116534E-7;8.703001670E-3;1.324663849E-5;4.809341360E-1;1.457089577E-7;5.290127886E-3;3.305347683E-6;1.200043719E-1;1.827384736E-5;6.634526182E-1;2.637027752E-6;9.574026376E-2
1.781076067E2;2.247410311E-7;8.189837172E-3;1.096571886E-5;3.996041644E-1;1.471019258E-7;5.360573522E-3;4.396792288E-6;1.602244715E-1;2.212619455E-5;8.063055054E-1;2.061214168E-6;7.511315728E-2
1.777777778E2;2.058894940E-7;7.530729944E-3;8.701006162E-6;3.182528957E-1;1.465136993E-7;5.358967481E-3;5.639769473E-6;2.062833806E-1;2.725348667E-5;9.968388585E-1;1.517437615E-6;5.550265177E-2
1.774491682E2;1.845093443E-7;6.773735958E-3;6.599273201E-6;2.422735518E-1;1.435558479E-7;5.270244780E-3;6.892638114E-6;2.530436104E-1;3.243636544E-5;1.190808930E0;1.074736024E-6;3.945587729E-2
1.771217712E2;1.606027471E-7;5.917890304E-3;4.764093653E-6;1.755473312E-1;1.390878378E-7;5.125108887E-3;7.992621751E-6;2.945121402E-1;3.640538377E-5;1.341465644E0;7.696963982E-7;2.836177422E-2
1.767955801E2;1.342782010E-7;4.966158098E-3;3.259264209E-6;1.205409458E-1;1.343633574E-7;4.969307531E-3;8.786809157E-6;3.249722079E-1;3.824387026E-5;1.414415033E0;6.139162894E-7;2.270514000E-2
1.764705882E2;1.069898045E-7;3.971509095E-3;2.107762154E-6;7.824106794E-2;1.299512409E-7;4.823847817E-3;9.166529024E-6;3.402656314E-1;3.771849866E-5;1.400127434E0;6.075364189E-7;2.255202188E-2
1.761467890E2;8.153585566E-8;3.037784807E-3;1.291736254E-6;4.812627200E-2;1.251346815E-7;4.662148098E-3;9.093441465E-6;3.387947315E-1;3.537203798E-5;1.317857508E0;7.511851440E-7;2.798693654E-2
1.758241758E2;6.102050606E-8;2.281794129E-3;7.602490383E-7;2.842866939E-2;1.181662959E-7;4.418697544E-3;8.608236404E-6;3.218954506E-1;3.232895244E-5;1.208905312E0;1.051438573E-6;3.931737901E-2
1.755027422E2;4.763190451E-8;1.787672533E-3;4.444239114E-7;1.667966938E-2;1.073909146E-7;4.030487344E-3;7.820147539E-6;2.934978792E-1;2.988816912E-5;1.121732577E0;1.517343398E-6;5.694739991E-2
1.751824818E2;4.195532668E-8;1.580387522E-3;2.742247394E-7;1.032959080E-2;9.262185241E-8;3.488911454E-3;6.884048885E-6;2.593106959E-1;2.909188917E-5;1.095843181E0;2.147717885E-6;8.090096810E-2
1.748633880E2;4.306421163E-8;1.628083062E-3;1.914067646E-7;7.236312926E-3;7.565658207E-8;2.860268309E-3;5.974315618E-6;2.258646262E-1;3.047401818E-5;1.152098946E0;2.913309642E-6;1.101404136E-1
1.745454545E2;4.910483812E-8;1.863223833E-3;1.566871899E-7;5.945306361E-3;5.945459402E-8;2.255932832E-3;5.259692247E-6;1.995726760E-1;3.403933214E-5;1.291581386E0;3.742722688E-6;1.420130964E-1
1.742286751E2;5.793796647E-8;2.206387629E-3;1.513698639E-7;5.764451455E-3;4.661957478E-8;1.775361811E-3;4.878692192E-6;1.857898500E-1;3.936307378E-5;1.499020492E0;4.522397648E-6;1.722214781E-1
1.739130435E2;6.749036838E-8;2.579498752E-3;1.755143985E-7;6.708204188E-3;3.823738770E-8;1.461442517E-3;4.915047692E-6;1.878543515E-1;4.567298089E-5;1.745632748E0;5.117081951E-6;1.955761514E-1
1.735985533E2;7.592482874E-8;2.912389466E-3;2.453394214E-7;9.410939194E-3;3.366132511E-8;1.291209876E-3;5.377484757E-6;2.062741559E-1;5.189590477E-5;1.990667465E0;5.407673281E-6;2.074321531E-1
1.732851986E2;8.202107740E-8;3.157623657E-3;3.908348674E-7;1.504624741E-2;3.120797122E-8;1.201435428E-3;6.192599483E-6;2.384008995E-1;5.676560448E-5;2.185345783E0;5.332738790E-6;2.052982318E-1
1.729729730E2;8.569640510E-8;3.311036270E-3;6.508777101E-7;2.514784259E-2;2.925315750E-8;1.130248876E-3;7.220104100E-6;2.789618365E-1;5.908481616E-5;2.282849194E0;4.914775710E-6;1.898912868E-1
1.726618705E2;8.813400882E-8;3.417499627E-3;1.062910748E-6;4.121561171E-2;2.698134401E-8;1.046233280E-3;8.292414697E-6;3.215481119E-1;5.812008932E-5;2.253674674E0;4.257294206E-6;1.650815793E-1
1.723518851E2;9.123635398E-8;3.550534033E-3;1.646055139E-6;6.405752242E-2;2.450564821E-8;9.536564556E-4;9.267065633E-6;3.606351030E-1;5.395866166E-5;2.099843497E0;3.512089459E-6;1.366757066E-1
1.720430108E2;9.672594281E-8;3.777693662E-3;2.381269273E-6;9.300199698E-2;2.262699629E-8;8.837118355E-4;1.006927238E-5;3.932618833E-1;4.758934576E-5;1.858632386E0;2.830287439E-6;1.105386891E-1
1.717352415E2;1.053594572E-7;4.129642989E-3;3.197639825E-6;1.253338926E-1;2.244017076E-8;8.795593328E-4;1.070347078E-5;4.195305695E-1;4.059041467E-5;1.590971763E0;2.318238890E-6;9.086511299E-2
1.714285714E2;1.163812288E-7;4.577984949E-3;3.975769788E-6;1.563913221E-1;2.487680078E-8;9.785565997E-4;1.122801214E-5;4.416663331E-1;3.455575082E-5;1.359288854E0;2.016170819E-6;7.930831934E-2
1.711229947E2;1.273430356E-7;5.027085699E-3;4.574252338E-6;1.805764909E-1;3.050631641E-8;1.204289392E-3;1.170773533E-5;4.621830207E-1;3.056315296E-5;1.206533113E0;1.904701892E-6;7.519138834E-2
1.708185053E2;1.347361267E-7;5.337919962E-3;4.874186269E-6;1.931034892E-1;3.971157034E-8;1.573276516E-3;1.217203774E-5;4.822267408E-1;2.892635916E-5;1.145992495E0;1.929795585E-6;7.645384074E-2
1.705150977E2;1.354925889E-7;5.387008970E-3;4.824898470E-6;1.918316828E-1;5.290364543E-8;2.103380080E-3;1.260204408E-5;5.010408692E-1;2.926798540E-5;1.163657003E0;2.029667677E-6;8.069694491E-2
1.702127660E2;1.285420470E-7;5.128835708E-3;4.469362174E-6;1.783278301E-1;7.072290869E-8;2.821848477E-3;1.295251131E-5;5.168060110E-1;3.078554127E-5;1.228345021E0;2.151003838E-6;8.582518759E-2
1.699115044E2;1.154090038E-7;4.621170113E-3;3.935527000E-6;1.575851030E-1;9.470421264E-8;3.792115542E-3;1.319307105E-5;5.282726966E-1;3.254295203E-5;1.303074391E0;2.252224020E-6;9.018282791E-2
1.696113074E2;9.967881930E-8;4.005448162E-3;3.396445796E-6;1.364812270E-1;1.281986519E-7;5.151476093E-3;1.334220466E-5;5.361370602E-1;3.368596184E-5;1.353621310E0;2.300507790E-6;9.244255464E-2
1.693121693E2;8.587848817E-8;3.463106729E-3;3.016893577E-6;1.216582251E-1;1.760338518E-7;7.098681283E-3;1.347382661E-5;5.433409529E-1;3.357159216E-5;1.353796616E0;2.271508472E-6;9.160007867E-2
1.690140845E2;7.823918221E-8;3.166185399E-3;2.908827574E-6;1.177145151E-1;2.418935433E-7;9.788954628E-3;1.369551644E-5;5.542305398E-1;3.186058654E-5;1.289335101E0;2.155509564E-6;8.722922091E-2
1.687170475E2;7.952403734E-8;3.229522550E-3;3.112496707E-6;1.264005028E-1;3.244936119E-7;1.317789529E-2;1.411610548E-5;5.732641662E-1;2.860760000E-5;1.161773124E0;1.966477826E-6;7.985993537E-2
1.684210526E2;9.020858747E-8;3.676317079E-3;3.605206718E-6;1.469248483E-1;4.152120760E-7;1.692135183E-2;1.482396174E-5;6.041285565E-1;2.430458648E-5;9.904973448E-1;1.746186406E-6;7.116323497E-2
1.681260946E2;1.082437493E-7;4.426805198E-3;4.325440657E-6;1.768959714E-1;4.993424388E-7;2.042142589E-2;1.588688611E-5;6.497201961E-1;1.981514340E-5;8.103727038E-1;1.557216884E-6;6.368493183E-2
1.678321678E2;1.293519225E-7;5.308603799E-3;5.195120308E-6;2.132077735E-1;5.611067860E-7;2.302782639E-2;1.736381718E-5;7.126111774E-1;1.621183607E-5;6.653338648E-1;1.465241372E-6;6.013351610E-2
1.675392670E2;1.477896102E-7;6.086512461E-3;6.129223712E-6;2.524236748E-1;5.902622991E-7;2.430914348E-2;1.930509979E-5;7.950540658E-1;1.460952988E-5;6.016734569E-1;1.517066491E-6;6.247830340E-2
1.672473868E2;1.577845161E-7;6.520839863E-3;7.034798464E-6;2.907306458E-1;5.866915095E-7;2.424649438E-2;2.172444804E-5;8.978171642E-1;1.604981590E-5;6.632987945E-1;1.723171706E-6;7.121438168E-2
1.669565217E2;1.555120662E-7;6.449338161E-3;7.809337599E-6;3.238659238E-1;5.599740369E-7;2.322303351E-2;2.454655723E-5;1.017985627E0;2.136481484E-5;8.860335983E-1;2.050843543E-6;8.505181523E-2
1.666666667E2;1.406884909E-7;5.854892238E-3;8.348340465E-6;3.474245368E-1;5.241261913E-7;2.181203558E-2;2.756012912E-5;1.146942333E0;3.090487608E-5;1.286137323E0;2.430861632E-6;1.011627377E-1
1.663778163E2;1.166856148E-7;4.872864254E-3;8.563683509E-6;3.576247794E-1;4.913064224E-7;2.051726348E-2;3.041472894E-5;1.270138103E0;4.414630908E-5;1.843577478E0;2.777581436E-6;1.159935380E-1
1.660899654E2;8.900545830E-8;3.729818387E-3;8.405880064E-6;3.522526216E-1;4.688042041E-7;1.964547539E-2;3.268308964E-5;1.369601270E0;5.940422610E-5;2.489363900E0;3.018207930E-6;1.264795177E-1
1.658031088E2;6.308582344E-8;2.652798551E-3;7.879497829E-6;3.313378392E-1;4.599159937E-7;1.933975678E-2;3.397575175E-5;1.428701729E0;7.396094048E-5;3.110104062E0;3.122189442E-6;1.312900296E-1
1.655172414E2;4.261843015E-8;1.798327575E-3;7.043850099E-6;2.972223477E-1;4.657200289E-7;1.965152557E-2;3.406196759E-5;1.437279021E0;8.475785748E-5;3.576443143E0;3.118250311E-6;1.315777118E-1
1.652323580E2;2.894050809E-8;1.225388455E-3;5.998328339E-6;2.539790342E-1;4.852112753E-7;2.054463913E-2;3.294080707E-5;1.394767657E0;8.945832063E-5;3.787811636E0;3.087862381E-6;1.307451445E-1
1.649484536E2;2.145449774E-8;9.115483081E-4;4.859316529E-6;2.064602870E-1;5.140275644E-7;2.183975418E-2;3.082957062E-5;1.309871863E0;8.737133741E-5;3.712191063E0;3.133115612E-6;1.331182985E-1
1.646655232E2;1.859957564E-8;7.929677285E-4;3.737994544E-6;1.593643371E-1;5.438015504E-7;2.318424294E-2;2.807806917E-5;1.197070469E0;7.970202157E-5;3.397987794E0;3.330686844E-6;1.419993247E-1
1.643835616E2;1.874440166E-8;8.018860238E-4;2.724365970E-6;1.165484519E-1;5.641246628E-7;2.413326874E-2;2.505280051E-5;1.071759502E0;6.894674673E-5;2.949543740E0;3.694105277E-6;1.580339264E-1
1.641025641E2;2.060644775E-8;8.845659797E-4;1.878115675E-6;8.062123332E-2;5.674577046E-7;2.435906404E-2;2.204378083E-5;9.462658884E-1;5.776575998E-5;2.479691147E0;4.165283357E-6;1.788017031E-1
1.638225256E2;2.327994272E-8;1.002749623E-3;1.225687901E-6;5.279472099E-2;5.547571453E-7;2.389535597E-2;1.922566069E-5;8.281173300E-1;4.797296823E-5;2.066365729E0;4.642258063E-6;1.999585042E-1
1.635434412E2;2.616646335E-8;1.130932274E-3;7.632658795E-7;3.298886844E-2;5.376087230E-7;2.323581325E-2;1.667229417E-5;7.205878496E-1;4.014815602E-5;1.735230504E0;5.030441754E-6;2.174191008E-1
1.632653061E2;2.895580972E-8;1.255757366E-3;4.640359855E-7;2.012434162E-2;5.344026755E-7;2.317600863E-2;1.439933467E-5;6.244712461E-1;3.392790319E-5;1.471387426E0;5.290727162E-6;2.294485863E-1
1.629881154E2;3.153498649E-8;1.372266960E-3;2.883957963E-7;1.254974448E-2;5.622916092E-7;2.446851205E-2;1.240387595E-5;5.397633242E-1;2.863054257E-5;1.245878054E0;5.458576072E-6;2.375337498E-1
1.627118644E2;3.391467991E-8;1.480836511E-3;1.950442222E-7;8.516329987E-3;6.292082417E-7;2.747348759E-2;1.068237828E-5;4.664309327E-1;2.377922540E-5;1.038286231E0;5.623414252E-6;2.455384266E-1
1.624365482E2;3.622312304E-8;1.586997420E-3;1.498630457E-7;6.565758193E-3;7.293110014E-7;3.195237132E-2;9.228860556E-6;4.043322791E-1;1.928578617E-5;8.449435151E-1;5.878474986E-6;2.575461157E-1
1.621621622E2;3.865054207E-8;1.699082124E-3;1.303027025E-7;5.728121281E-3;8.432129836E-7;3.706773645E-2;8.026951404E-6;3.528656756E-1;1.532396005E-5;6.736429864E-1;6.266517610E-6;2.754768104E-1
1.618887015E2;4.130487690E-8;1.821906507E-3;1.252366644E-7;5.524032775E-3;9.430583232E-7;4.159712422E-2;7.047182159E-6;3.108423991E-1;1.209021608E-5;5.332843238E-1;6.747989631E-6;2.976453906E-1
1.616161616E2;4.406576426E-8;1.950246759E-3;1.323226445E-7;5.856288046E-3;1.001100656E-6;4.430635307E-2;6.253355795E-6;2.767587735E-1;9.659252172E-6;4.274957113E-1;7.206780885E-6;3.189551184E-1
1.613445378E2;4.651577764E-8;2.065615983E-3;1.545738401E-7;6.864126771E-3;9.987126668E-7;4.434961536E-2;5.613232710E-6;2.492655995E-1;8.012506177E-6;3.558096125E-1;7.490727704E-6;3.326391098E-1
1.610738255E2;4.797399337E-8;2.137537577E-3;1.969476755E-7;8.775234822E-3;9.324467869E-7;4.154626092E-2;5.106788508E-6;2.275389554E-1;7.141080158E-6;3.181792073E-1;7.468338240E-6;3.327605752E-1
1.608040201E2;4.775108010E-8;2.134751020E-3;2.628527924E-7;1.175104868E-2;8.150552359E-7;3.643770974E-2;4.727298892E-6;2.113377564E-1;7.077335236E-6;3.163980497E-1;7.077029609E-6;3.163843864E-1
1.605351171E2;4.559903775E-8;2.045377217E-3;3.506646108E-7;1.572931012E-2;6.713760270E-7;3.011504842E-2;4.475562308E-6;2.007545253E-1;7.825028456E-6;3.509972077E-1;6.343323175E-6;2.845342652E-1
1.602671119E2;4.196142183E-8;1.888509650E-3;4.514842431E-7;2.031943420E-2;5.305133215E-7;2.387620541E-2;4.352443609E-6;1.958854442E-1;9.280864812E-6;4.176932523E-1;5.369537515E-6;2.416606247E-1
1.600000000E2;3.773782406E-8;1.704098618E-3;5.502296955E-7;2.484630969E-2;4.169735688E-7;1.882896272E-2;4.355174337E-6;1.966633411E-1;1.122659649E-5;5.069509976E-1;4.296721459E-6;1.940238284E-1
1.597337770E2;3.382952492E-8;1.532710776E-3;6.301862754E-7;2.855178421E-2;3.441231428E-7;1.559115154E-2;4.479643438E-6;2.029587406E-1;1.338700219E-5;6.065235198E-1;3.261944501E-6;1.477885811E-1
1.594684385E2;3.085191307E-8;1.402459890E-3;6.785842169E-7;3.084694114E-2;3.121586423E-7;1.419004307E-2;4.725961195E-6;2.148317676E-1;1.550206740E-5;7.046897770E-1;2.366937160E-6;1.075957404E-1
1.592039801E2;2.899835104E-8;1.322584094E-3;6.905623602E-7;3.149581823E-2;3.103421588E-7;1.415437734E-2;5.101645221E-6;2.326806380E-1;1.737785102E-5;7.925853891E-1;1.666523060E-6;7.600835259E-2
1.589403974E2;2.800463679E-8;1.281501709E-3;6.697868295E-7;3.064967323E-2;3.218928920E-7;1.472992827E-2;5.617386917E-6;2.570535368E-1;1.889352518E-5;8.645741411E-1;1.174423366E-6;5.374201284E-2
1.586776860E2;2.745942998E-8;1.260717075E-3;6.255897458E-7;2.872207017E-2;3.299247965E-7;1.514750396E-2;6.275406673E-6;2.881164085E-1;1.994938435E-5;9.159159353E-1;8.766771524E-7;4.024999267E-2
1.584158416E2;2.750130262E-8;1.266816996E-3;5.687002249E-7;2.619654496E-2;3.229125514E-7;1.487460845E-2;7.055603311E-6;3.250085392E-1;2.039553518E-5;9.394977016E-1;7.426722283E-7;3.421037229E-2
1.581548600E2;2.919255996E-8;1.349164580E-3;5.085806683E-7;2.350458558E-2;2.978553538E-7;1.376569557E-2;7.907469223E-6;3.654519305E-1;2.003438895E-5;9.259101631E-1;7.310693511E-7;3.378713191E-2
1.578947368E2;3.417006657E-8;1.584412834E-3;4.532300801E-7;2.101557379E-2;2.599956647E-7;1.205559453E-2;8.753534023E-6;4.058877560E-1;1.873730146E-5;8.688195218E-1;7.946154772E-7;3.684508361E-2
1.576354680E2;4.415750218E-8;2.054255471E-3;4.098401403E-7;1.906621319E-2;2.196964261E-7;1.022051889E-2;9.503352677E-6;4.421063980E-1;1.658072436E-5;7.713534974E-1;8.883022634E-7;4.132479634E-2
1.573770492E2;6.105314464E-8;2.849594579E-3;3.845854533E-7;1.795014212E-2;1.883605339E-7;8.791539887E-3;1.007162230E-5;4.700829167E-1;1.386721297E-5;6.472383223E-1;9.795761789E-7;4.572074028E-2
1.571194763E2;8.720880865E-8;4.083740547E-3;3.811478705E-7;1.784807105E-2;1.749024766E-7;8.190185678E-3;1.039281909E-5;4.866661678E-1;1.101717517E-5;5.159029879E-1;1.054801634E-6;4.939336137E-2
1.568627451E2;1.247645110E-7;5.861506905E-3;3.988524471E-7;1.873831232E-2;1.835889424E-7;8.625111782E-3;1.042840684E-5;4.899324194E-1;8.429544934E-6;3.960247626E-1;1.117421225E-6;5.249707768E-2
1.566068515E2;1.739609789E-7;8.199514907E-3;4.322143346E-7;2.037208518E-2;2.133809155E-7;1.005754284E-2;1.016781581E-5;4.792520592E-1;6.387317804E-6;3.010612374E-1;1.178554097E-6;5.555022711E-2
1.563517915E2;2.314267310E-7;1.094373659E-2;4.730378274E-7;2.236907273E-2;2.584133506E-7;1.221988328E-2;9.627488856E-6;4.552659132E-1;5.014685657E-6;2.371350909E-1;1.246569804E-6;5.894795086E-2
1.560975610E2;2.896169970E-7;1.374009216E-2;5.140199346E-7;2.438628031E-2;3.090171649E-7;1.466048046E-2;8.850742044E-6;4.198994279E-1;4.294429703E-6;2.037375586E-1;1.323689513E-6;6.279885535E-2
1.558441558E2;3.381020204E-7;1.609253856E-2;5.514455133E-7;2.624698360E-2;3.532469398E-7;1.681338666E-2;7.907189683E-6;3.763560913E-1;4.145665480E-6;1.973199731E-1;1.412092882E-6;6.721095345E-2
1.555915721E2;3.667914627E-7;1.751478920E-2;5.851089305E-7;2.793974402E-2;3.794247640E-7;1.811804645E-2;6.886654464E-6;3.288470793E-1;4.508283533E-6;2.152766456E-1;1.523666403E-6;7.275713468E-2
1.553398058E2;3.699809048E-7;1.772440350E-2;6.154992624E-7;2.948627116E-2;3.796184770E-7;1.818610359E-2;5.883921775E-6;2.818767195E-1;5.360580107E-6;2.568053745E-1;1.682300348E-6;8.059272734E-2
1.550888530E2;3.487905043E-7;1.676336954E-2;6.403397286E-7;3.077564145E-2;3.526318667E-7;1.694799090E-2;4.977122357E-6;2.392076054E-1;6.668043884E-6;3.204757078E-1;1.912529738E-6;9.191890939E-2
1.548387097E2;3.101954383E-7;1.495664390E-2;6.534623324E-7;3.150788891E-2;3.046506185E-7;1.468929021E-2;4.208468172E-6;2.029190376E-1;8.328423955E-6;4.015702876E-1;2.219286840E-6;1.070069991E-1
1.545893720E2;2.633997650E-7;1.274130616E-2;6.471519950E-7;3.130436241E-2;2.469003174E-7;1.194318657E-2;3.577173538E-6;1.730368410E-1;1.015084192E-5;4.910216406E-1;2.572046483E-6;1.244163285E-1
1.543408360E2;2.161828675E-7;1.049101265E-2;6.163453912E-7;2.991026702E-2;1.914998653E-7;9.293185586E-3;3.048821416E-6;1.479544813E-1;1.185080933E-5;5.751010338E-1;2.905284000E-6;1.409888375E-1
1.540930979E2;1.731987769E-7;8.432110363E-3;5.623111725E-7;2.737588538E-2;1.475212220E-7;7.182009289E-3;2.577012244E-6;1.254607685E-1;1.307193931E-5;6.364019244E-1;3.137609063E-6;1.527531912E-1
