room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
room3,empty,0.02482284555,258.5416667,0.003323369874560061,0.004849893672848348,0.017460873000867856,0.009140742783776834,0.014069429182019552,11.761859414402865,258.5416667,1.5090533467322347,1.7708448275909978,6.081110836522988,3.3084544661575452,5.76896450754266
room3,empty,0.01363685368,273.0625,0.001404611074061067,0.0028452212815478772,0.02766901616372277,0.011719004580846775,0.02481223362303616,6.315272648271564,273.0625,0.4582387176252167,0.940481359158266,11.7624767446628,4.848879981060925,12.088955750302663
room3,person,0.04059853226,46.75,0.008313458079428659,0.0050219611494207545,0.01491894382155915,0.009616510507887916,0.011635320461535679,21.71858978755752,46.39583333,4.062408957564186,1.7424731228062469,5.0689929299513565,3.618489645640925,5.356244035520482
room3,person,2.605800342,299.9791667,0.29131725601820424,0.3249398833562524,0.8399171294515625,0.5080078704261016,0.4492859388441056,1426.2981497724154,299.9791667,159.1400993256034,176.68852969549272,454.53114344213327,275.6198678598021,244.6256411999296
room3,person,0.1127696837,290.7708333,0.01200980517928567,0.016584655096013208,0.06786715711778571,0.03447966354023608,0.04784227693779268,60.43767862516468,290.7708333,6.049919913198007,7.669257919815763,31.262431290775936,16.034756923165375,23.609461085423966
room3,person,2.417874866,165.75,0.08494286225731708,0.6510632943014315,1.0229889405215624,0.6351759507982225,0.9810973878661511,1324.9640823185025,165.75,45.999557068338376,355.48526787021285,555.1213807464322,345.4233223914891,537.7760575565712
room3,person,7.132396098,262.7916667,0.3027732634136097,1.8954493257733491,14.346707215775893,6.10858748099597,7.6399977232388565,3908.2312296373557,262.7916667,165.42074134414017,1037.7046982525765,7859.494358265765,3346.0818897691943,4185.866257944499
room3,person,0.6318225076,171.4166667,0.024725009362710368,0.11952062118402358,0.3761126378630335,0.18940417351302835,0.26170953169793615,344.9724919436942,171.4166667,12.986386893190915,64.06946400484378,200.2549477559035,100.94933686138761,142.33158993180237
sim1,empty,0.0476677414215476,203.6458333,0.000750176522133367,0.012066744400260638,0.01742708852713603,0.010974744320939332,0.017010596775619797,14.953097588776476,203.6458333,0.41030448798107827,1.5323566802671564,2.1314305876117214,1.4493166731175993,2.710862479575846
sim1,empty,0.0491579122517217,209.3125,0.0007052072444323809,0.012097980394289172,0.01715172551114066,0.010870687243619538,0.016865306657284432,12.13363192234416,209.3125,0.37734338344590085,1.3713743210652805,2.2559234635276906,1.4299042113019498,2.5795407438730127
sim1,empty,0.0481336909090058,213.2083333,0.0007202511271895948,0.012025389912245292,0.017301757409791296,0.010905162510080576,0.016865921116364285,11.77532825905186,205.4166667,0.36787613837510424,1.4878123019072287,2.1320300522165403,1.4222043773239241,2.529720263411347
sim1,empty,0.0524426354668954,216.0416667,0.0007323796080622622,0.011991856781568382,0.017296461988973947,0.010894652298241454,0.016890793136830767,15.316311095781236,218.1666667,0.38114934024956226,1.5757707874028943,1.9296724633169942,1.3813642175222476,2.447947437066128
sim1,empty,0.0466848123855366,213.9166667,0.0007722314044172833,0.012007471328222656,0.017616159285933904,0.011030415919928054,0.017107144188968984,11.995114653432118,210.0208333,0.3838260951171381,1.4689834159750281,2.2825763360735385,1.476115105110649,2.6703809713410984
sim1,empty,0.0485243585093126,210.7291667,0.0007557857519149795,0.01200462926676163,0.017137789681174728,0.010846325260751103,0.016733788086466198,13.149889906307733,210.7291667,0.3890841416208659,1.4185529262432495,2.0057651568117043,1.3563906911920214,2.3142967743430187
sim1,person,0.063472177769022,211.7916667,0.0007275180715067564,0.015064731405048102,0.0170301450551685,0.011879647523258418,0.018137849612389186,25.348547519124565,206.125,0.3897296689421721,3.802522803596284,2.1677578065745533,2.2593804145693808,4.23260636415267
sim1,person,0.0590622033891188,208.25,0.0007726370780875225,0.015344039405116498,0.01720032853346324,0.012054204043644694,0.018179878090927627,22.276631573014406,202.2291667,0.37052330164790437,4.01971550018613,2.048578390387548,2.2863784449275446,4.011007163323041
sim1,person,0.0680817809561233,209.3125,0.0007134028174047494,0.01551139610165245,0.0172609185056797,0.012119766301461584,0.018344841405495107,31.354171515294098,210.7291667,0.38168351109115395,4.158406588906698,2.0565357149894887,2.341403821374691,4.358250047825793
sim1,person,0.0619445536027501,210.0208333,0.0007175669058672391,0.014302752416981805,0.017280871150321432,0.011701299371057284,0.01775453537553369,24.4204899116675,208.9583333,0.3818919307654732,2.949297222583029,1.9320351278308283,1.867761927445409,3.201203074641773
sim1,person,0.067012559906393,213.5625,0.0007047509176453798,0.015020687151884662,0.017204010226892344,0.011922771862528794,0.017967519843121126,30.360795209457184,213.5625,0.38473336320993673,3.7220595754028287,2.101360730128056,2.2047961751675227,3.9037030120980525
